i,j,weight,reciprocated
738,952,1,False
738,954,1,False
738,1242,1,False
738,1314,1,False
738,1389,5,False
738,1397,2,False
738,1422,2,False
738,1482,1,False
738,1540,1,False
738,1581,3,False
738,1626,5,False
738,1808,1,False
738,1943,1,False
738,1999,1,False
738,2435,15,False
738,2474,1,False
738,2729,1,False
738,2804,1,False
738,2841,2,False
738,2975,1,False
738,3219,1,False
738,3647,1,False
738,3793,2,False
738,3807,1,False
738,3876,1,False
738,3955,1,False
738,4007,1,False
738,4348,4,False
738,4353,1,False
738,4407,5,False
738,4798,1,False
738,4904,1,False
738,5173,2,False
738,5211,3,False
738,5216,1,False
738,5687,1,False
738,5783,1,False
738,5888,1,False
738,5937,2,False
738,5960,2,False
738,6300,2,False
738,6492,6,False
739,776,1,False
739,917,2,False
739,920,1,False
739,1124,1,False
739,1168,1,False
739,1202,1,False
739,1225,1,False
739,1230,2,False
739,1367,1,False
739,1401,1,False
739,1437,1,False
739,1655,1,False
739,1794,1,False
739,1802,1,False
739,2121,2,False
739,2154,1,False
739,2174,1,False
739,2182,1,False
739,2183,1,False
739,2190,1,False
739,2386,1,False
739,2413,1,False
739,2421,3,False
739,2556,1,False
739,2693,1,False
739,2763,1,False
739,2802,1,False
739,2986,2,False
739,3000,1,False
739,3092,1,False
739,3251,1,False
739,3293,1,False
739,3342,1,False
739,3573,1,False
739,3726,1,False
739,3748,1,False
739,3795,1,False
739,3806,4,False
739,3843,1,False
739,3865,1,False
739,3874,1,False
739,3894,1,False
739,4015,1,False
739,4054,1,False
739,4094,2,False
739,4269,1,False
739,4272,1,False
739,4291,2,False
739,4328,1,False
739,4349,1,False
739,4592,2,False
739,4623,1,False
739,4631,1,False
739,4832,1,False
739,4948,1,False
739,4998,1,False
739,5064,3,False
739,5096,3,True
739,5102,1,False
739,5143,1,False
739,5170,1,False
739,5517,1,False
739,5537,2,False
739,5567,1,False
739,5602,1,False
739,5672,1,False
739,5681,2,False
739,5733,1,False
739,5856,1,False
739,5903,1,False
739,6014,1,False
739,6029,1,False
739,6078,1,False
739,6100,2,False
739,6216,1,False
739,6334,3,False
739,6339,1,False
739,6410,1,False
739,6419,2,False
739,6434,1,False
739,6527,1,False
740,841,1,False
740,1042,1,False
740,1138,1,False
740,2034,1,False
740,2740,1,False
740,2869,1,False
740,2873,1,False
740,2928,2,False
740,2938,1,False
740,3031,1,False
740,3363,1,False
740,3447,1,False
740,3525,1,False
740,3577,1,False
740,3953,1,False
740,3991,1,False
740,4607,1,False
740,4655,1,False
740,5294,1,False
740,5331,1,False
740,5709,1,False
740,5864,1,False
740,6261,3,False
740,6271,1,False
740,6285,2,False
741,1554,2,False
741,1589,1,False
741,1767,1,False
741,1919,5,True
741,2043,1,False
741,2125,1,False
741,2146,1,False
741,2507,1,False
741,2635,1,False
741,3104,3,False
741,3201,1,False
741,3581,1,False
741,3701,1,False
741,3703,1,False
741,3767,1,False
741,3887,1,False
741,3897,1,False
741,3915,1,False
741,3919,2,False
741,3977,2,False
741,4051,1,False
741,4053,1,False
741,4341,1,False
741,4918,2,False
741,5046,4,False
741,5354,1,False
741,5486,1,False
741,6089,1,False
742,939,1,False
742,954,1,False
742,1146,1,False
742,1238,1,False
742,1242,1,False
742,1364,1,False
742,1367,2,False
742,1389,3,False
742,1440,3,True
742,1581,4,False
742,1626,4,True
742,1973,1,False
742,2186,3,False
742,2196,1,False
742,2274,1,False
742,2308,1,False
742,2328,7,True
742,2361,1,False
742,2386,1,False
742,2415,1,False
742,2449,1,False
742,2612,5,True
742,2627,2,False
742,2730,1,False
742,2802,1,False
742,2812,1,False
742,2841,11,False
742,2908,1,False
742,3141,1,False
742,3247,1,False
742,3248,1,False
742,3282,1,False
742,3451,1,False
742,3456,1,False
742,3498,2,False
742,3876,1,False
742,3966,1,False
742,4015,1,False
742,4327,1,False
742,4343,2,True
742,4348,1,False
742,4576,1,False
742,4904,9,True
742,5276,1,False
742,5297,1,False
742,5372,1,False
742,5542,1,False
742,5632,1,False
742,5679,1,False
742,5783,1,False
742,5898,1,False
742,5937,5,True
742,5967,1,False
742,5971,1,False
742,6028,1,False
742,6194,6,True
742,6304,2,False
742,6335,1,False
743,803,1,False
743,921,1,False
743,928,1,False
743,949,1,False
743,1105,1,False
743,1213,1,False
743,1277,1,False
743,1389,1,False
743,1397,1,False
743,1428,1,False
743,1482,1,False
743,1640,1,False
743,1808,3,False
743,1827,1,False
743,1892,1,False
743,2170,1,False
743,2204,3,False
743,2216,1,False
743,2479,1,False
743,2497,1,False
743,2516,1,False
743,2600,1,False
743,2621,1,False
743,2862,1,False
743,2881,1,False
743,3008,1,False
743,3219,1,False
743,3326,1,False
743,3364,1,False
743,3423,1,False
743,3435,1,False
743,3516,1,False
743,3594,1,False
743,3600,3,False
743,3606,1,False
743,3729,1,False
743,3823,2,False
743,4027,1,False
743,4208,1,False
743,4369,1,False
743,4557,1,False
743,4657,1,False
743,4712,1,False
743,5024,1,False
743,5139,1,False
743,5211,1,False
743,5610,1,False
743,5614,1,False
743,5732,1,False
743,5989,1,False
743,6148,1,False
743,6327,6,False
744,1422,1,False
744,1443,1,False
744,2030,1,False
744,2057,1,False
744,2128,1,False
744,2157,3,False
744,2169,2,False
744,2273,1,False
744,2679,1,False
744,2772,1,False
744,3247,1,False
744,3293,1,False
744,3379,1,False
744,3642,1,False
744,3876,1,False
744,3939,1,False
744,4242,1,False
744,4348,1,False
744,4619,1,False
744,4679,3,False
744,5023,1,False
744,5474,1,False
744,5692,1,False
744,5854,1,False
744,5906,1,False
744,5922,1,False
744,6028,2,False
744,6174,1,False
744,6275,1,False
744,6505,1,False
745,821,1,False
745,908,1,False
745,953,2,False
745,1060,1,False
745,1321,1,False
745,1428,1,False
745,1904,1,False
745,2107,1,False
745,2379,1,False
745,2655,1,False
745,3454,1,False
745,3727,2,False
745,4200,1,False
745,4472,1,False
745,4554,1,False
745,4660,1,False
745,5041,1,False
745,5225,1,False
745,5437,1,False
745,5515,1,False
745,5582,1,False
745,5587,1,False
745,5856,1,False
745,6468,1,False
746,834,1,False
746,1014,1,False
746,1021,1,False
746,1118,1,False
746,1508,1,False
746,1835,1,False
746,2957,1,False
746,3040,2,False
746,3328,1,False
746,3348,1,False
746,3443,2,False
746,4164,1,False
746,4830,1,False
746,4959,1,False
746,5171,1,False
746,5423,1,False
746,5949,1,False
746,6071,1,False
746,6137,1,False
747,1277,1,False
747,1299,4,False
747,1376,1,False
747,1727,1,False
747,1836,1,False
747,1913,1,False
747,1990,1,False
747,2292,1,False
747,2590,1,False
747,3008,1,False
747,3121,1,False
747,3326,1,False
747,3536,1,False
747,3548,1,False
747,3827,1,False
747,4062,1,False
747,4076,3,False
747,4142,1,False
747,4203,1,False
747,4234,1,False
747,4248,1,False
747,4323,1,False
747,4525,1,False
747,4687,1,False
747,4712,1,False
747,4839,2,False
747,5062,2,False
747,5105,1,False
747,5197,1,False
747,5200,1,False
747,5562,1,False
747,5615,1,False
747,5739,1,False
747,5843,1,False
747,5849,1,False
747,6051,1,False
747,6086,6,False
747,6165,1,False
747,6175,2,False
747,6291,1,False
747,6327,1,False
747,6350,1,False
748,989,1,False
748,1171,1,False
748,1211,1,False
748,2070,1,False
748,2857,1,False
748,3058,2,False
748,3148,2,True
748,3270,1,False
748,3331,1,False
748,3551,1,False
748,3723,1,False
748,3919,1,False
748,3928,1,False
748,4005,1,False
748,4455,1,False
748,4521,2,False
748,4771,1,False
748,5054,3,True
748,5354,1,False
748,5529,1,False
748,5719,1,False
748,6314,1,False
748,6521,1,False
749,1347,1,False
749,1382,1,False
749,1435,2,False
749,1540,2,False
749,2120,2,False
749,2273,1,False
749,2379,1,False
749,2409,1,False
749,2553,1,False
749,2772,1,False
749,2992,1,False
749,3023,1,False
749,3133,2,False
749,3205,1,False
749,3247,1,False
749,3451,2,False
749,3454,1,False
749,3471,1,False
749,3497,1,False
749,3511,1,False
749,3749,2,True
749,3782,1,False
749,3950,1,False
749,3980,1,False
749,4093,2,False
749,4115,1,False
749,4199,1,False
749,4353,1,False
749,4415,1,False
749,4794,2,False
749,4795,1,False
749,5515,1,False
749,5632,1,False
749,5655,1,False
749,5911,1,False
749,6003,1,False
749,6473,1,False
751,989,1,False
751,2026,4,False
751,2046,1,False
751,2928,1,False
751,3742,1,False
751,3815,1,False
751,4023,2,False
752,868,1,False
752,878,1,False
752,1088,1,False
752,1342,1,False
752,1426,1,False
752,1762,1,False
752,1908,2,False
752,2133,1,False
752,2437,2,False
752,2480,1,False
752,3041,1,False
752,3089,1,False
752,3364,1,False
752,3371,2,False
752,3437,1,False
752,3560,1,False
752,3813,1,False
752,3857,3,True
752,3868,1,False
752,4020,1,False
752,4048,1,False
752,4247,1,False
752,4293,1,False
752,4375,1,False
752,4655,1,False
752,5214,1,False
752,5859,1,False
752,6000,1,False
752,6399,1,False
752,6547,1,False
753,1400,1,False
753,4636,1,False
753,5722,1,False
754,2200,1,False
754,2446,1,False
754,2598,1,False
754,3794,1,False
754,5076,1,False
755,833,1,False
755,870,1,False
755,1051,1,False
755,1092,1,False
755,1119,1,False
755,1391,1,False
755,1550,1,False
755,1614,1,False
755,1728,1,False
755,1867,1,False
755,1872,1,False
755,1996,1,False
755,2170,1,False
755,2216,1,False
755,2223,1,False
755,2243,1,False
755,2302,1,False
755,2385,1,False
755,2413,2,True
755,2469,1,False
755,2800,1,False
755,3219,1,False
755,3310,1,False
755,3326,1,False
755,3388,1,False
755,3451,1,False
755,3523,1,False
755,3642,1,False
755,3644,1,False
755,3656,1,False
755,3910,1,False
755,3940,1,False
755,4407,3,False
755,4435,1,False
755,4519,2,False
755,4520,2,False
755,4783,1,False
755,5004,2,False
755,5093,1,False
755,5144,1,False
755,5211,1,False
755,5234,1,False
755,5505,1,False
755,5522,1,False
755,5684,1,False
755,5688,2,False
755,5732,1,False
755,5879,1,False
755,5888,1,False
755,6221,1,False
755,6341,1,False
755,6499,2,False
756,1025,1,False
756,1422,1,False
756,1811,1,False
756,1815,1,False
756,2170,1,False
756,2243,1,False
756,2512,1,False
756,3219,1,False
756,3730,1,False
756,4547,1,False
756,4664,1,False
757,886,2,False
757,1053,1,False
757,1426,5,False
757,1503,1,False
757,1763,1,False
757,2114,1,False
757,2758,1,False
757,2772,1,False
757,3326,1,False
757,3410,1,False
757,3595,1,False
757,4021,2,False
757,4802,1,False
757,4823,1,False
757,5782,1,False
757,5973,1,False
757,6300,1,False
757,6546,1,False
758,4206,1,False
759,858,1,False
759,869,1,False
759,1218,1,False
759,1372,1,False
759,1986,1,False
759,2012,2,False
759,2315,1,False
759,3126,1,False
759,3170,1,False
759,3205,1,False
759,5412,1,False
759,5706,1,False
759,5971,1,False
759,6177,1,False
760,1636,1,False
760,1696,1,False
760,3007,1,False
760,3288,1,False
760,4596,1,False
760,5731,1,False
761,987,1,False
761,1002,1,False
761,1979,1,False
761,2096,1,False
761,2614,1,False
761,2621,1,False
761,2906,1,False
761,3193,1,False
761,3385,1,False
761,3399,1,False
761,3495,1,False
761,3630,1,False
761,3710,1,False
761,4188,1,False
761,4613,1,False
761,4677,1,False
761,5155,1,False
761,5172,1,False
761,5182,2,False
761,5339,2,False
761,5757,1,False
761,5859,1,False
761,6139,1,False
761,6294,1,False
762,1622,1,False
762,2273,1,False
762,2328,1,False
762,2386,1,False
762,2944,1,False
762,3060,1,False
762,3456,2,False
762,3876,2,False
762,4050,1,False
762,4166,1,False
762,4780,1,False
762,4904,1,False
762,4966,1,False
762,5632,1,False
762,6107,1,False
762,6194,2,True
763,1006,1,False
763,1261,1,False
763,1520,1,False
763,1553,1,False
763,1600,1,False
763,1666,1,False
763,3529,1,False
763,3581,1,False
763,4269,1,False
763,4914,1,False
763,5148,1,False
763,5690,1,False
763,5954,1,False
764,1123,1,False
764,1235,1,False
764,1264,1,False
764,1484,1,False
764,1872,1,False
764,1937,1,False
764,2644,1,False
764,3142,1,False
764,3408,1,False
764,3456,1,False
764,3567,1,False
764,3676,1,False
764,4812,1,False
764,4947,1,False
764,5160,1,False
764,5497,1,False
764,5546,1,False
765,816,3,False
765,820,1,False
765,870,1,False
765,951,1,False
765,983,1,False
765,1005,1,False
765,1033,1,False
765,1042,1,False
765,1044,1,False
765,1060,3,False
765,1066,1,False
765,1071,1,False
765,1074,1,False
765,1085,1,False
765,1112,1,False
765,1119,2,False
765,1122,1,False
765,1168,1,False
765,1177,1,False
765,1208,2,True
765,1242,1,False
765,1260,1,False
765,1274,4,False
765,1275,1,False
765,1290,1,False
765,1304,1,False
765,1313,1,False
765,1314,1,False
765,1358,1,False
765,1385,2,False
765,1389,1,False
765,1482,2,False
765,1487,2,False
765,1515,1,False
765,1550,1,False
765,1556,1,False
765,1560,1,False
765,1579,2,False
765,1601,1,False
765,1611,2,True
765,1614,1,False
765,1620,1,False
765,1623,2,False
765,1654,2,False
765,1703,1,False
765,1707,2,False
765,1797,1,False
765,1808,1,False
765,1813,2,False
765,1816,1,False
765,1822,1,False
765,1846,2,False
765,1892,3,False
765,1903,1,False
765,1922,1,False
765,1951,4,False
765,1973,1,False
765,2004,2,True
765,2015,1,False
765,2017,1,False
765,2022,1,False
765,2038,1,False
765,2055,9,True
765,2070,5,False
765,2099,1,False
765,2106,1,False
765,2145,2,False
765,2146,1,False
765,2210,1,False
765,2217,1,False
765,2228,1,False
765,2240,1,False
765,2275,1,False
765,2309,1,False
765,2310,1,False
765,2311,1,False
765,2359,1,False
765,2385,2,False
765,2388,1,False
765,2392,1,False
765,2406,5,False
765,2431,1,False
765,2485,2,False
765,2508,1,False
765,2514,1,False
765,2592,1,False
765,2594,1,False
765,2643,1,False
765,2696,1,False
765,2709,1,False
765,2761,1,False
765,2772,7,False
765,2809,1,False
765,2823,1,False
765,2834,1,False
765,2844,2,False
765,2865,1,False
765,2872,1,False
765,2881,1,False
765,2886,1,False
765,2905,1,False
765,2918,1,False
765,2976,1,False
765,2983,1,False
765,2993,3,True
765,3010,1,False
765,3057,1,False
765,3059,1,False
765,3076,2,False
765,3114,1,False
765,3119,1,False
765,3125,1,False
765,3248,2,False
765,3251,1,False
765,3253,1,False
765,3288,1,False
765,3308,1,False
765,3326,8,True
765,3349,1,False
765,3351,1,False
765,3353,1,False
765,3364,4,False
765,3370,1,False
765,3388,1,False
765,3411,1,False
765,3428,1,False
765,3437,2,False
765,3503,1,False
765,3596,1,False
765,3672,1,False
765,3689,2,True
765,3714,1,False
765,3717,1,False
765,3737,1,False
765,3738,1,False
765,3741,1,False
765,3745,1,False
765,3776,1,False
765,3787,1,False
765,3813,3,False
765,3823,5,False
765,3840,1,False
765,3921,7,False
765,3929,1,False
765,3931,2,False
765,3951,2,False
765,3957,1,False
765,3966,1,False
765,4022,1,False
765,4034,2,False
765,4045,1,False
765,4055,1,False
765,4086,1,False
765,4171,3,False
765,4262,1,False
765,4296,1,False
765,4328,1,False
765,4345,2,False
765,4403,2,False
765,4414,1,False
765,4425,2,True
765,4443,3,False
765,4444,1,False
765,4474,1,False
765,4509,1,False
765,4513,2,False
765,4582,1,False
765,4641,1,False
765,4667,1,False
765,4712,1,False
765,4798,1,False
765,4802,1,False
765,4803,2,False
765,4837,1,False
765,4839,1,False
765,4851,3,False
765,4892,3,False
765,4930,1,False
765,4946,1,False
765,4952,1,False
765,4956,1,False
765,4960,1,False
765,4973,1,False
765,5016,2,False
765,5050,3,False
765,5099,1,False
765,5134,1,False
765,5138,1,False
765,5154,1,False
765,5160,2,True
765,5212,1,False
765,5216,1,False
765,5232,2,False
765,5274,1,False
765,5279,1,False
765,5302,6,False
765,5329,1,False
765,5431,1,False
765,5464,1,False
765,5470,2,False
765,5487,1,False
765,5497,1,False
765,5522,3,False
765,5524,2,False
765,5566,1,False
765,5585,1,False
765,5586,1,False
765,5602,1,False
765,5650,1,False
765,5674,1,False
765,5684,1,False
765,5686,1,False
765,5696,1,False
765,5708,1,False
765,5732,2,False
765,5758,1,False
765,5790,1,False
765,5852,1,False
765,5896,1,False
765,5946,2,False
765,5948,1,False
765,5991,1,False
765,6013,1,False
765,6067,1,False
765,6089,2,True
765,6134,1,False
765,6154,1,False
765,6172,1,False
765,6181,1,False
765,6183,1,False
765,6191,1,False
765,6230,1,False
765,6244,1,False
765,6287,1,False
765,6292,3,False
765,6327,1,False
765,6334,1,False
765,6359,1,False
765,6417,1,False
765,6420,1,False
765,6493,2,False
765,6498,1,False
765,6499,1,False
765,6500,1,False
766,992,4,True
766,1005,2,False
766,1167,1,False
766,1207,2,False
766,1242,1,False
766,1320,1,False
766,1381,1,False
766,1388,2,False
766,1389,1,False
766,1397,2,False
766,1443,1,False
766,1540,2,False
766,1581,2,False
766,1626,10,False
766,1671,1,False
766,1828,1,False
766,1943,1,False
766,2057,3,False
766,2273,1,False
766,2302,1,False
766,2308,1,False
766,2369,1,False
766,2435,4,False
766,2558,4,False
766,2605,1,False
766,2612,3,True
766,2655,1,False
766,2841,16,False
766,3000,1,False
766,3247,4,False
766,3293,1,False
766,3456,2,False
766,3475,1,False
766,3535,1,False
766,3610,1,False
766,3808,1,False
766,3898,1,False
766,4007,1,False
766,4029,2,False
766,4102,2,False
766,4169,1,False
766,4286,1,False
766,4289,1,False
766,4349,7,False
766,4407,1,False
766,4471,1,False
766,4745,1,False
766,4786,1,False
766,4812,1,False
766,4813,1,False
766,4904,1,False
766,5192,1,False
766,5236,1,False
766,5251,1,False
766,5298,1,False
766,5338,1,False
766,5587,1,False
766,5648,1,False
766,5679,2,True
766,5893,1,False
766,5937,2,False
766,6075,2,False
766,6129,1,False
766,6151,1,False
766,6174,1,False
766,6178,1,False
766,6194,1,False
766,6291,1,False
766,6426,1,False
767,1014,1,False
767,1221,2,False
767,1292,1,False
767,1352,1,False
767,1396,1,False
767,1398,1,False
767,1483,1,False
767,1523,1,False
767,1575,1,False
767,1646,1,False
767,1831,1,False
767,2087,1,False
767,2296,1,False
767,2664,1,False
767,2952,1,False
767,2992,1,False
767,3205,1,False
767,3586,1,False
767,3765,2,False
767,3790,1,False
767,3877,1,False
767,4759,2,False
767,5092,1,False
767,5226,1,False
767,5235,1,False
767,5276,1,False
767,5624,1,False
767,5878,1,False
767,6098,1,False
767,6112,1,False
767,6125,1,False
767,6209,2,True
768,816,1,False
768,1277,1,False
768,1397,3,False
768,1482,1,False
768,1620,1,False
768,1640,1,False
768,2055,2,False
768,2292,1,False
768,2413,1,False
768,2516,1,False
768,2715,1,False
768,3081,1,False
768,3219,5,False
768,3326,1,False
768,3606,2,True
768,3614,1,False
768,3947,2,False
768,4076,1,False
768,4091,1,False
768,4208,1,False
768,4548,1,False
768,4802,1,False
768,4911,1,False
768,5024,1,False
768,5211,7,False
768,5870,1,False
768,6248,1,False
768,6327,2,False
768,6333,1,False
768,6499,1,False
769,1426,1,False
769,1535,1,False
769,1543,1,False
769,1675,1,False
769,2007,1,False
769,2051,2,False
769,2175,3,False
769,3326,1,False
769,3503,1,False
769,3689,1,False
769,3846,1,False
769,4800,1,False
769,5395,1,False
769,5602,1,False
769,5751,1,False
769,6221,1,False
769,6244,1,False
769,6525,1,False
770,3600,1,False
770,3717,2,False
770,6333,1,False
772,1980,1,False
772,3079,1,False
772,3583,2,False
772,5385,1,False
772,5490,1,False
774,1303,1,False
774,1332,1,False
774,1416,1,False
774,1730,1,False
774,3592,1,False
774,3867,1,False
774,4782,1,False
774,5581,1,False
774,5926,1,False
774,6491,1,False
775,2312,1,False
775,2886,1,False
775,2958,2,False
775,3883,1,False
775,4500,1,False
775,5015,1,False
775,5534,1,False
775,5837,2,False
776,923,1,False
776,1040,2,False
776,1537,1,False
776,1613,1,False
776,1896,1,False
776,2103,1,False
776,2162,1,False
776,2174,1,False
776,2281,2,False
776,2346,1,False
776,2556,1,False
776,2561,2,True
776,2592,1,False
776,2644,1,False
776,2686,1,False
776,2764,1,False
776,2772,1,False
776,2983,1,False
776,3228,1,False
776,3288,1,False
776,3459,1,False
776,4072,1,False
776,4396,1,False
776,4679,1,False
776,4918,1,False
776,4955,1,False
776,5046,1,False
776,5170,1,False
776,5330,1,False
776,5419,1,False
776,6214,1,False
776,6434,1,False
777,1335,1,False
777,1702,1,False
777,3231,1,False
777,3242,1,False
777,4964,1,False
777,5312,3,False
777,5976,1,False
777,6502,1,False
778,785,1,False
778,996,1,False
778,2621,1,False
778,2696,1,False
778,2809,1,False
778,2878,1,False
778,3058,1,False
778,3387,1,False
778,3741,2,False
778,3857,1,False
778,4048,1,False
778,4333,1,False
778,4565,1,False
778,4698,1,False
778,4910,1,False
778,4939,1,False
778,5641,1,False
778,5855,2,False
778,6265,1,False
778,6358,1,False
778,6359,1,False
778,6531,1,False
779,1117,1,False
779,1148,1,False
779,1584,1,False
779,1626,1,False
779,1627,1,False
779,1636,1,False
779,1741,1,False
779,2365,1,False
779,2706,1,False
779,3000,1,False
779,3145,3,False
779,3289,1,False
779,3737,1,False
779,3765,1,False
779,3881,1,False
779,4238,2,False
779,4349,1,False
779,4471,1,False
779,4831,1,False
779,5057,1,False
779,5096,1,False
779,5101,1,False
779,5679,1,False
779,5856,1,False
779,5937,1,False
779,6188,1,False
779,6410,1,False
780,781,1,False
780,1053,2,False
780,1122,1,False
780,1225,1,False
780,1242,1,False
780,1314,1,False
780,1348,1,False
780,1440,2,False
780,1556,1,False
780,1581,1,False
780,1626,6,False
780,1808,1,False
780,1902,1,False
780,1973,6,False
780,2017,7,False
780,2208,1,False
780,2450,1,False
780,2841,1,False
780,2894,1,False
780,3010,1,False
780,3349,1,False
780,3641,1,False
780,3646,1,False
780,3823,3,False
780,3949,1,False
780,4026,1,False
780,4803,1,False
780,4812,1,False
780,4904,5,False
780,5074,1,False
780,5124,1,False
780,5192,1,False
780,5487,1,False
780,5601,1,False
780,6293,2,False
781,1061,1,False
781,1119,1,False
781,1225,1,False
781,1297,1,False
781,1354,1,False
781,1440,4,False
781,1626,1,False
781,1844,1,False
781,1973,2,False
781,2108,1,False
781,2123,1,False
781,2194,1,False
781,2627,2,False
781,2755,1,False
781,3522,1,False
781,3535,1,False
781,3646,1,False
781,3720,1,False
781,3747,1,False
781,3750,1,False
781,3798,1,False
781,4120,1,False
781,4743,2,False
781,4856,1,False
781,4904,1,False
781,5361,2,False
781,5582,1,False
781,5766,1,False
781,6025,1,False
781,6304,2,False
781,6335,1,False
782,1235,1,False
782,1434,1,False
782,1443,1,False
782,1484,1,False
782,1647,2,False
782,1968,1,False
782,1969,1,False
782,2128,1,False
782,2191,1,False
782,2410,2,False
782,2494,1,False
782,2537,1,False
782,2612,1,False
782,2841,2,False
782,2944,1,False
782,3039,1,False
782,3247,3,False
782,3282,1,False
782,3471,1,False
782,3647,1,False
782,3876,2,False
782,4166,1,False
782,4951,1,False
782,5023,1,False
782,5876,1,False
782,5922,1,False
782,6074,1,False
782,6391,1,False
782,6437,1,False
783,996,1,False
783,1171,1,False
783,1215,1,False
783,1411,1,False
783,1510,1,False
783,1682,1,False
783,2920,1,False
783,3148,2,False
783,3208,1,False
783,3736,1,False
783,4733,2,False
783,5719,1,False
784,1750,1,False
784,2001,1,False
784,2007,1,False
784,2295,1,False
784,2592,1,False
784,2608,2,False
784,2692,1,False
784,3942,1,False
784,4201,1,False
784,4731,1,False
784,4908,1,False
784,4921,1,False
784,6024,1,False
785,1606,1,False
785,1638,1,False
785,2222,1,False
785,2745,1,False
785,3012,1,False
785,3801,1,False
785,4063,1,False
785,4296,1,False
785,4539,1,False
785,4761,1,False
785,5965,4,False
785,6486,1,False
786,1087,1,False
786,1202,1,False
786,1451,1,False
786,1461,1,False
786,1655,1,False
786,2282,1,False
786,2380,2,False
786,2773,1,False
786,2932,1,False
786,3000,1,False
786,3263,1,False
786,3781,1,False
786,4031,1,False
786,4303,1,False
786,5013,1,False
786,5157,1,False
786,5335,1,False
786,5647,1,False
786,5686,1,False
786,5713,3,False
786,6167,1,False
786,6496,1,False
787,857,1,False
787,1540,1,False
787,1819,1,False
787,1904,7,False
787,2197,1,False
787,2519,2,False
787,2598,2,False
787,2812,1,False
787,2841,1,False
787,3133,1,False
787,3164,1,False
787,3511,2,True
787,3966,1,False
787,4554,1,False
787,4680,1,False
787,5276,1,False
787,5361,1,False
787,5460,1,False
787,5582,1,False
787,5650,2,False
787,5713,1,False
787,5721,1,False
787,6206,1,False
788,870,1,False
788,928,1,False
788,1044,1,False
788,1354,1,False
788,1389,1,False
788,1625,1,False
788,1626,1,False
788,2379,1,False
788,2595,1,False
788,2676,1,False
788,3384,1,False
788,3535,4,False
788,3903,1,False
788,4681,1,False
788,5074,1,False
788,5684,1,False
788,6178,1,False
789,861,1,False
789,862,1,False
789,887,1,False
789,936,1,False
789,997,7,False
789,1025,1,False
789,1053,1,False
789,1073,1,False
789,1090,1,False
789,1196,1,False
789,1242,4,False
789,1252,1,False
789,1328,1,False
789,1397,1,False
789,1440,4,True
789,1465,1,False
789,1614,1,False
789,1752,1,False
789,1843,1,False
789,1941,1,False
789,1943,1,False
789,1956,1,False
789,2017,6,False
789,2031,2,False
789,2052,1,False
789,2055,1,False
789,2093,1,False
789,2253,1,False
789,2376,1,False
789,2423,1,False
789,2497,1,False
789,2513,1,False
789,2844,1,False
789,2894,1,False
789,2918,1,False
789,2975,2,False
789,3008,1,False
789,3010,1,False
789,3042,1,False
789,3057,1,False
789,3087,1,False
789,3125,1,False
789,3276,1,False
789,3326,1,False
789,3423,1,False
789,3600,1,False
789,3684,1,False
789,3947,1,False
789,4254,1,False
789,4345,1,False
789,4474,1,False
789,4650,1,False
789,4731,3,False
789,4803,1,False
789,4945,1,False
789,4951,1,False
789,4995,2,False
789,5211,2,False
789,5216,1,False
789,5407,1,False
789,5710,1,False
789,6033,1,False
789,6089,1,False
789,6181,1,False
789,6198,1,False
789,6214,1,False
789,6256,4,False
789,6270,1,False
789,6300,1,False
789,6315,2,False
789,6546,1,False
790,896,1,False
790,1246,1,False
790,2769,1,False
790,2770,1,False
790,2851,1,False
790,3810,1,False
790,4301,1,False
790,4929,1,False
790,5716,1,False
790,5927,1,False
790,6432,1,False
791,896,1,False
791,3078,1,False
791,3184,1,False
791,5814,1,False
792,1434,1,False
792,1645,1,False
792,1656,1,False
792,2323,1,False
792,2554,1,False
792,2605,1,False
792,2772,1,False
792,2932,1,False
792,4098,1,False
792,4348,1,False
792,4452,1,False
792,5434,1,False
792,5437,1,False
792,5714,1,False
792,6005,2,False
792,6065,1,False
793,869,2,False
793,902,1,False
793,929,1,False
793,953,2,False
793,968,1,False
793,991,1,False
793,1165,1,False
793,1183,3,False
793,1217,1,False
793,1300,1,False
793,1398,1,False
793,1427,1,False
793,1435,1,False
793,1477,1,False
793,1547,1,False
793,1585,1,False
793,1794,1,False
793,1819,1,False
793,1937,1,False
793,1940,1,False
793,1952,1,False
793,1986,1,False
793,2120,3,False
793,2136,1,False
793,2161,2,True
793,2386,1,False
793,2404,2,True
793,2460,1,False
793,2553,1,False
793,2555,1,False
793,2603,1,False
793,2656,1,False
793,2662,1,False
793,2730,1,False
793,2924,1,False
793,2943,1,False
793,3000,1,False
793,3023,1,False
793,3056,1,False
793,3454,1,False
793,3489,1,False
793,3511,3,False
793,3575,1,False
793,3687,2,True
793,3779,1,False
793,3950,1,False
793,4001,1,False
793,4015,1,False
793,4018,3,False
793,4089,1,False
793,4118,1,False
793,4120,1,False
793,4229,1,False
793,4290,1,False
793,4313,1,False
793,4349,1,False
793,4416,1,False
793,4472,3,False
793,4591,1,False
793,4637,1,False
793,4659,2,False
793,4680,1,False
793,4767,1,False
793,4783,2,False
793,4794,2,False
793,4843,1,False
793,4862,2,True
793,4946,2,True
793,5092,1,False
793,5093,1,False
793,5124,2,False
793,5268,1,False
793,5276,3,False
793,5323,1,False
793,5335,2,False
793,5358,1,False
793,5366,3,False
793,5383,2,False
