i,j,weight,reciprocated
4275,7887,2,False
4275,8063,1,False
4275,9496,1,False
4275,10071,1,False
4275,10418,2,False
4275,10850,1,False
4275,11390,1,False
4275,13212,1,False
4275,13840,1,False
4275,13895,1,False
4275,14147,1,False
4275,14185,3,False
4275,14645,1,False
4275,14971,1,False
4275,15045,2,False
4275,15578,1,False
4276,9094,1,False
4276,11818,1,False
4277,4812,5,False
4277,5357,1,False
4277,6369,1,False
4277,7000,2,False
4277,9191,1,False
4277,12523,1,False
4277,12596,1,False
4277,12689,1,False
4277,12889,1,False
4277,13794,2,False
4277,14205,1,False
4277,14288,2,False
4277,15450,1,False
4279,8804,1,False
4280,5065,1,False
4280,5556,1,False
4280,5681,1,False
4280,7868,1,False
4280,8384,3,False
4280,8466,1,False
4280,9362,3,False
4280,10450,1,False
4280,10504,2,False
4280,10979,2,False
4280,11235,1,False
4280,11971,1,False
4280,11996,1,False
4280,12310,1,False
4280,12328,1,False
4280,12343,1,False
4280,12345,1,False
4280,12985,1,False
4280,13058,1,False
4280,13462,1,False
4280,13544,1,False
4280,14969,1,False
4280,15131,1,False
4281,5011,2,False
4281,5127,1,False
4281,5286,1,False
4281,6624,1,False
4281,9378,1,False
4281,12226,1,False
4281,12701,1,False
4281,13340,1,False
4281,13540,1,False
4281,14200,1,False
4282,10250,1,False
4282,12442,1,False
4283,4362,1,False
4283,4862,1,False
4283,5543,1,False
4283,8734,1,False
4283,9720,1,False
4283,10128,2,False
4283,11627,1,False
4283,13441,1,False
4283,15165,1,False
4284,8426,1,False
4284,9840,1,False
4285,8482,1,False
4285,9366,1,False
4286,4339,1,False
4286,5309,1,False
4286,6131,1,False
4286,7229,1,False
4286,8689,1,False
4286,9045,1,False
4286,9547,1,False
4286,11694,1,False
4286,14458,1,False
4288,5951,3,False
4288,6291,1,False
4288,9591,1,False
4288,10792,2,False
4288,11585,2,False
4290,4509,1,False
4290,6624,1,False
4290,10875,1,False
4290,11127,1,False
4290,15101,1,False
4291,7190,4,False
4292,4594,1,False
4292,4884,1,False
4292,5203,1,False
4292,6126,1,False
4292,7070,1,False
4292,8286,1,False
4292,10857,1,False
4292,11491,2,False
4292,12103,2,False
4292,14011,1,False
4292,14596,1,False
4292,14645,1,False
4292,14763,1,False
4294,4786,1,False
4294,10794,1,False
4294,12626,1,False
4294,12900,1,False
4294,14678,4,False
4294,14713,4,False
4296,5126,2,False
4296,10137,1,False
4296,10838,1,False
4298,7765,1,False
4298,11820,1,False
4299,5780,1,False
4299,5951,1,False
4301,5601,1,False
4301,6581,1,False
4301,7383,1,False
4301,8373,2,False
4301,9616,1,False
4301,10838,2,False
4301,10924,1,False
4301,12622,1,False
4301,13314,4,False
4301,14022,2,False
4301,15281,1,False
4302,8145,1,False
4302,13061,3,False
4303,5548,1,False
4303,5750,2,False
4305,5059,6,False
4305,5561,4,True
4305,5596,6,False
4305,6028,1,False
4305,7820,1,False
4305,8816,1,False
4305,9722,1,False
4305,10612,2,False
4305,11491,1,False
4305,13512,2,False
4305,13933,1,False
4305,14372,19,False
4305,15045,1,False
4306,5825,1,False
4307,4775,1,False
4307,5559,1,False
4307,8365,2,False
4307,14547,1,False
4307,15384,1,False
4308,8144,1,False
4308,11312,7,False
4308,13029,1,False
4308,14366,5,False
4309,5838,1,False
4309,6556,2,False
4309,6677,1,False
4309,7607,1,False
4309,10957,1,False
4309,12311,1,False
4309,12813,1,False
4309,15528,6,False
4310,4491,1,False
4310,5690,1,False
4310,5949,1,False
4310,7436,1,False
4310,7486,1,False
4310,7658,1,False
4310,7849,1,False
4310,9882,1,False
4310,9892,1,False
4310,10789,1,False
4310,10971,2,False
4310,11637,1,False
4310,14228,1,False
4310,15366,3,False
4310,15434,1,False
4311,4491,1,False
4311,4961,1,False
4311,5042,1,False
4311,5634,1,False
4311,5750,1,False
4311,6164,1,False
4311,7840,1,False
4311,7970,1,False
4311,8243,2,False
4311,8602,1,False
4311,9339,1,False
4311,10910,1,False
4311,11164,1,False
4311,11181,2,False
4311,11784,1,False
4311,12115,1,False
4311,13202,1,False
4311,14531,2,False
4311,15109,1,False
4311,15366,1,False
4312,6209,2,False
4312,10193,1,False
4313,5541,1,False
4313,6815,1,False
4313,8231,1,False
4313,8273,31,False
4313,8438,1,False
4313,8860,1,False
4313,12200,1,False
4313,13961,5,False
4313,14670,1,False
4313,14883,1,False
4313,15408,1,False
4313,15427,1,False
4314,4433,2,False
4314,6104,2,False
4314,6410,1,False
4314,6831,1,False
4314,7335,1,False
4314,7589,1,False
4314,7784,1,False
4314,8217,1,False
4314,9712,1,False
4314,9828,3,False
4314,9900,2,False
4314,10423,1,False
4314,10892,1,False
4314,14309,1,False
4315,5277,1,False
4315,5351,1,False
4315,8199,1,False
4315,9166,1,False
4315,9453,2,False
4315,15401,1,False
4316,4743,1,False
4316,5744,1,False
4316,11722,1,False
4316,15128,1,False
4317,4390,1,False
4317,4957,1,False
4317,5784,1,False
4317,5921,1,False
4317,6241,2,False
4317,7868,1,False
4317,7904,2,False
4317,8123,1,False
4317,8150,1,False
4317,8684,1,False
4317,9100,1,False
4317,9744,1,False
4317,10310,2,False
4317,10504,1,False
4317,10556,2,False
4317,10744,1,False
4317,11123,1,False
4317,11247,1,False
4317,11971,1,False
4317,12098,1,False
4317,12985,2,False
4317,13003,10,False
4317,13444,2,False
4317,14190,1,False
4317,14642,4,False
4318,4775,2,False
4318,7494,1,False
4318,11413,1,False
4318,11844,1,False
4318,12413,1,False
4318,15068,1,False
4318,15240,2,False
4319,5978,1,False
4319,10791,1,False
4320,5042,1,False
4320,5634,1,False
4320,6412,1,False
4320,7399,1,False
4320,8744,1,False
4320,9522,1,False
4320,10684,1,False
4320,10719,1,False
4320,12883,1,False
4320,13173,1,False
4320,14002,1,False
4320,15403,1,False
4321,13188,3,False
4322,5835,1,False
4322,9510,1,False
4322,9641,1,False
4324,4590,1,False
4324,5185,1,False
4324,5381,2,False
4324,5680,1,False
4324,5923,2,False
4324,6537,1,False
4324,7186,1,False
4324,10294,2,False
4324,11342,1,False
4324,13933,2,False
4325,7782,1,False
4325,9004,1,False
4325,9523,1,False
4325,11936,1,False
4325,13167,1,False
4325,13880,1,False
4325,14782,1,False
4326,4473,1,False
4326,4973,1,False
4326,6727,1,False
4326,7528,3,False
4326,7542,1,False
4326,8021,4,False
4326,8189,1,False
4326,8283,2,False
4326,8317,1,False
4326,8527,1,False
4326,9068,2,False
4326,9203,1,False
4326,9363,5,False
4326,9853,1,False
4326,10201,1,False
4326,10208,3,False
4326,10579,1,False
4326,10777,1,False
4326,11069,1,False
4326,11072,1,False
4326,12211,1,False
4326,12478,1,False
4326,12908,1,False
4326,13132,1,False
4326,13481,1,False
4326,13518,2,False
4326,14669,1,False
4326,14845,3,False
4326,14881,1,False
4326,15028,1,False
4326,15034,1,False
4326,15554,2,False
4326,15598,1,False
4327,6421,3,False
4327,10281,2,False
4327,14595,2,False
4329,4398,1,False
4329,5014,1,False
4329,5392,1,False
4329,6171,1,False
4329,7010,4,False
4329,7138,1,False
4329,7744,1,False
4329,8205,1,False
4329,9415,1,False
4329,10131,1,False
4329,10177,1,False
4329,11112,1,False
4329,12513,3,False
4329,12619,2,False
4329,13538,1,False
4329,13843,2,False
4329,14546,1,False
4329,14632,1,False
4329,15251,1,False
4330,9981,2,False
4330,10482,1,False
4330,11975,3,False
4330,12685,1,False
4332,9253,1,False
4332,10196,1,False
4332,10427,1,False
4332,14529,5,False
4333,4404,1,False
4333,9542,1,False
4333,11483,1,False
4334,4926,2,False
4334,4981,1,False
4334,5637,1,False
4334,5734,1,False
4334,6812,1,False
4334,7495,1,False
4334,7602,1,False
4334,7981,2,False
4334,8122,2,False
4334,8445,1,False
4334,8484,2,False
4334,9495,1,False
4334,10194,3,False
4334,10416,1,False
4334,11098,2,False
4334,11572,1,False
4334,12203,3,False
4334,13266,1,False
4334,13962,1,False
4334,14087,2,False
4334,15415,1,False
4334,15610,1,False
4335,5488,1,False
4335,12943,1,False
4335,13199,2,False
4336,5097,1,False
4336,5199,1,False
4336,5423,1,False
4336,9851,2,False
4336,10980,1,False
4336,12541,1,False
4336,13578,1,False
4336,14148,5,False
4336,14468,1,False
4337,4785,1,False
4337,5722,1,False
4337,6650,4,False
4337,7366,1,False
4337,8126,1,False
4337,8695,1,False
4337,9639,2,False
4337,10074,3,False
4337,10704,2,False
4337,11208,1,False
4337,11334,1,False
4337,12265,4,False
4337,12370,1,False
4337,12911,1,False
4337,13117,1,False
4337,13172,1,False
4337,13328,3,False
4337,13411,1,False
4337,13568,2,False
4337,13892,2,False
4337,14272,1,False
4337,14377,2,False
4337,14863,1,False
4337,14983,1,False
4337,15234,3,False
4337,15243,2,False
4337,15359,4,False
4338,9512,2,False
4338,11776,1,False
4338,12618,1,False
4338,14390,2,False
4338,14499,2,False
4339,5100,2,False
4339,7233,1,False
4339,7470,1,False
4339,9190,4,False
4339,12619,1,False
4339,13896,1,False
4339,14458,2,True
4339,15229,1,False
4340,4494,1,False
4340,4615,1,False
4340,4898,1,False
4340,5449,1,False
4340,5623,1,False
4340,6269,1,False
4340,8345,1,False
4340,8421,1,False
4340,9414,1,False
4340,9495,1,False
4340,10465,2,False
4340,11468,1,False
4340,12011,1,False
4340,12369,1,False
4340,12388,1,False
4340,13208,1,False
4340,13359,1,False
4340,13838,1,False
4340,14218,1,False
4341,4530,2,False
4341,5934,1,False
4341,8683,1,False
4341,9500,1,False
4341,10706,1,False
4341,12700,1,False
4341,15625,1,False
4342,7247,1,False
4342,14182,2,False
4344,4638,1,False
4344,5653,1,False
4344,6174,1,False
4344,7901,2,False
4344,8685,1,False
4344,12539,7,False
4344,12775,1,False
4344,15114,2,False
4345,5458,7,False
4345,6457,1,False
4345,7488,3,False
4345,8291,1,False
4345,8585,1,False
4345,9258,1,False
4345,9838,1,False
4345,9916,1,False
4345,10163,1,False
4345,11171,1,False
4345,12322,2,False
4345,13790,2,False
4345,14681,1,False
4346,8125,2,False
4348,4375,1,False
4348,4449,2,False
4348,4699,1,False
4348,5250,1,False
4348,7521,4,False
4348,7966,1,False
4348,11805,1,False
4348,14053,2,False
4348,15421,2,False
4349,9282,1,False
4349,10182,1,False
4349,10613,1,False
4349,10970,1,False
4349,12260,1,False
4349,12611,4,False
4349,13579,1,False
4349,13760,1,False
4350,4872,4,False
4350,4914,1,False
4350,6274,1,False
4350,6627,2,False
4350,6929,2,False
4350,8371,5,False
4350,8519,2,False
4350,8720,1,False
4350,9580,1,False
4350,9700,1,False
4350,10171,1,False
4350,10390,1,False
4350,10481,1,False
4350,10540,1,False
4350,11102,1,False
4350,12492,1,False
4350,13679,1,False
4350,13796,1,False
4350,14226,8,False
4351,8348,1,False
4351,14006,1,False
4352,5021,1,False
4352,5784,1,False
4352,5841,1,False
4352,5945,1,False
4352,7196,1,False
4352,8668,1,False
4352,9487,1,False
4352,10171,1,False
4352,10310,1,False
4352,10390,1,False
4352,10473,1,False
4352,10529,1,False
4352,11449,1,False
4352,14775,1,False
4353,6939,1,False
4353,15028,1,False
4354,5237,1,False
4354,11743,1,False
4355,6859,1,False
4355,7418,1,False
4355,9416,1,False
4355,10604,1,False
4356,4624,1,False
4356,6606,1,False
4356,7868,1,False
4356,8150,1,False
4356,9261,1,False
4356,10752,1,False
4356,12079,1,False
4356,12776,1,False
4356,13479,1,False
4356,15726,1,False
4357,4668,1,False
4357,5403,1,False
4357,5430,1,False
4357,5769,1,False
4357,8266,1,False
4357,8499,1,False
4357,10570,2,False
4357,13834,1,False
4357,14819,1,False
4357,15556,1,False
4358,4673,1,False
4358,8104,12,False
4358,15585,1,False
4359,7757,1,False
4359,9655,1,False
4359,13489,2,False
4360,10873,1,False
4360,11225,1,False
4360,12963,1,False
4360,15546,4,False
4361,8329,1,False
4361,8369,1,False
4361,8848,1,False
4361,10030,3,False
4361,10055,1,False
4361,11995,1,False
4361,15450,5,False
4362,4374,1,False
4362,5842,1,False
4362,5921,1,False
4362,6263,1,False
4362,6367,1,False
4362,6684,1,False
4362,6810,1,False
4362,7060,2,True
4362,8279,1,False
4362,8743,1,False
4362,8747,1,False
4362,8796,1,False
4362,8883,1,False
4362,9127,1,False
4362,9629,1,False
4362,10340,1,False
4362,10906,1,False
4362,11353,1,False
4362,11461,1,False
4362,12174,1,False
4362,13296,1,False
4362,13881,1,False
4362,14826,1,False
4362,14835,1,False
4362,15686,1,False
4363,7996,2,False
4363,8120,1,False
4364,12703,2,False
4365,9366,1,False
4365,9400,5,True
4365,11550,1,False
4366,10560,1,False
4366,12317,1,False
4366,15241,1,False
4368,5654,4,False
4368,14620,1,False
4369,5767,1,False
4369,6014,1,False
4369,7581,6,False
4369,7900,3,False
4369,8376,1,False
4369,8972,1,False
4369,9003,2,False
4369,9041,2,False
4369,9044,1,False
4369,9267,1,False
4369,10037,1,False
4369,10272,3,False
4369,10986,1,False
4369,11268,1,False
4369,11783,10,False
4369,12467,2,False
4369,13592,1,False
4369,14167,1,False
4369,14629,1,False
4369,14837,4,False
4369,15115,1,False
4370,4601,1,False
4370,8569,1,False
4370,9927,1,False
4370,11355,1,False
4370,12326,2,False
4370,13374,1,False
4371,7571,1,False
4371,9315,1,False
4371,11576,2,False
4371,11888,1,False
4371,11929,1,False
4371,14312,1,False
4371,15154,1,False
4372,4496,1,False
4372,6487,1,False
4372,9199,2,False
4372,11974,1,False
4372,12741,2,False
4373,4851,2,False
4373,5776,1,False
4373,6298,1,False
4373,8843,1,False
4374,4995,1,False
4374,5020,1,False
4374,5127,1,False
4374,5568,1,False
4374,5847,2,False
4374,5882,2,False
4374,5945,2,True
4374,6374,1,False
4374,6427,1,False
4374,6580,1,False
4374,7381,1,False
4374,8086,1,False
4374,8169,1,False
4374,8528,1,False
4374,9313,1,False
4374,10720,1,False
4374,11076,1,False
4374,11474,1,False
4374,11512,1,False
4374,11665,1,False
4374,12003,2,False
4374,12112,1,False
4374,12197,1,False
4374,12640,1,False
4374,13005,2,False
4374,13028,1,False
4374,13211,1,False
4374,14218,1,False
4375,4855,1,False
4375,8183,2,False
4375,10031,4,False
4375,10091,1,False
4375,10383,1,False
4375,10612,4,False
4375,11326,1,False
4375,11420,1,False
4375,12884,2,False
4375,14133,10,True
4376,9396,3,False
4376,9774,1,False
4377,10744,1,False
4377,15457,3,False
4378,5590,1,False
4378,6762,1,False
4378,6921,2,False
4378,9019,1,False
4378,14905,1,False
4379,6199,1,False
4379,12410,1,False
4379,14083,1,False
4379,14743,3,False
4379,14968,2,False
4379,15061,2,False
4380,5582,1,False
4380,5656,1,False
4380,5874,1,False
4380,7719,1,False
4380,7909,1,False
4380,8555,1,False
4380,8709,1,False
4380,8966,1,False
4380,9410,4,False
4380,9526,1,False
4380,10343,1,False
4380,10755,1,False
4380,11008,1,False
4380,11453,1,False
4380,11756,1,False
4380,15086,1,False
4381,9817,2,False
4381,10111,1,False
4381,12679,2,False
4381,13936,1,False
4381,15242,1,False
4381,15252,1,False
4382,6173,1,False
4382,6284,1,False
4382,6536,1,False
4382,12899,1,False
4382,13261,1,False
4382,13323,1,False
4382,15025,2,False
4383,4658,1,False
4383,4985,1,False
4383,8189,1,False
4384,7262,1,False
4385,5316,2,False
4385,9120,1,False
4385,11550,1,False
4385,12397,1,False
4385,13869,1,False
4385,13877,1,False
4385,13964,1,False
4385,14221,1,False
4385,14675,1,False
4385,14869,1,False
4385,15262,1,False
4386,4426,1,False
4386,6030,1,False
4386,7533,2,False
4386,9526,1,False
4386,11092,1,False
4386,12920,3,False
4386,13030,1,False
4386,13751,2,False
4387,11653,1,False
4388,5145,2,False
4388,8335,2,False
4388,8965,1,False
4388,9334,1,False
4388,9900,4,False
4388,12009,1,False
4389,14785,1,False
4389,15267,1,False
4390,4742,1,False
4390,8324,1,False
4390,9171,2,False
4390,12815,1,False
4390,14355,1,False
4391,8440,1,False
4391,9256,1,False
4391,13377,1,False
4392,7493,1,False
4392,9443,1,False
4392,9893,2,False
4392,10622,2,False
4392,11553,1,False
4392,12400,3,False
4393,7221,1,False
4393,9692,1,False
4393,10498,1,False
4393,12323,1,False
4393,15433,1,False
4395,13308,1,False
4395,13497,2,False
4395,13748,1,False
4395,14088,1,False
4396,4863,1,False
4396,4890,1,False
4396,4985,3,False
4396,5145,2,False
4396,5631,1,False
4396,7263,1,False
4396,7804,1,False
4396,8015,2,False
4396,8628,1,False
4396,9129,4,False
4396,9323,1,False
4396,11709,1,False
4396,11850,1,False
4396,13635,1,False
4396,13646,1,False
4396,13899,1,False
4396,13986,1,False
4396,14755,1,False
4397,4984,1,False
4397,9514,2,False
4397,9803,2,False
4397,13119,1,False
4397,14221,1,False
4398,4448,2,False
4398,4885,1,False
4398,5885,2,False
4398,6246,1,False
4398,6317,1,False
4398,6401,1,False
4398,6558,1,False
4398,6793,1,False
4398,7794,1,False
4398,8186,1,False
4398,11112,1,False
4398,11221,1,False
4398,11696,1,False
4398,12272,1,False
4398,12437,1,False
4398,13162,1,False
4398,13889,1,False
4398,14542,2,True
4398,15160,1,False
4399,5722,1,False
4399,8580,1,False
4399,8732,1,False
4399,8926,1,False
4399,11208,1,False
4399,11338,2,False
4399,11791,2,False
4399,11881,2,False
4399,11896,1,False
4399,12265,1,False
4399,15464,1,False
4400,5037,1,False
4400,5616,1,False
4400,6283,1,False
4400,7699,2,False
4400,9838,3,False
4400,11601,1,False
4400,12943,1,False
4400,13517,1,False
4400,13583,1,False
4400,13825,1,False
4400,14202,1,False
4400,14286,2,False
4400,15135,3,False
4400,15631,1,False
4401,8402,1,False
4401,11973,1,False
4402,9655,3,False
4402,9720,2,False
4402,12492,2,False
4402,14941,1,False
4402,15269,2,False
4403,4605,1,False
4403,5337,6,False
4403,5596,1,False
4403,6104,8,False
4403,8545,1,False
4403,8631,1,False
4403,8816,4,False
4403,9815,1,False
4403,9867,1,False
4403,9900,5,False
4403,11398,2,False
4403,13257,1,False
4403,13284,1,False
4403,13872,1,False
4403,15454,3,False
4404,8534,1,False
4406,6033,1,False
4406,7593,1,False
4406,7976,1,False
4406,9853,2,False
4406,14496,1,False
4406,15506,1,False
4407,6484,1,False
4407,10764,2,False
4407,13710,1,False
4407,15037,1,False
4409,6091,1,False
4409,6734,2,False
4409,10457,1,False
4409,11076,1,False
4409,13342,2,False
4409,14108,1,False
4409,15138,1,False
4410,5017,2,True
4410,5115,1,False
4410,9400,1,False
4410,10566,3,False
4410,13041,1,False
4410,14320,1,False
4410,15101,2,False
4410,15326,1,False
4411,5636,3,False
4411,9926,3,False
4411,11183,1,False
4411,15237,1,False
4414,4652,1,False
4414,5513,1,False
4414,10459,3,False
4414,11572,1,False
4414,12278,1,False
4414,13980,1,False
4414,14200,2,False
4414,14383,1,False
4415,4556,3,False
4415,6346,1,False
4415,6410,1,False
4415,6742,1,False
4415,7353,1,False
4415,9360,1,False
4415,9900,1,False
4415,10120,1,False
4415,11579,1,False
4415,15600,1,False
4417,4875,1,False
4417,5040,2,False
4417,12689,5,False
4419,4833,1,False
4419,7900,1,False
4419,8239,1,False
4419,9630,1,False
4419,10252,1,False
4419,15534,1,False
4420,6142,1,False
4420,6960,1,False
4420,7022,2,False
4420,11862,1,False
4420,11955,1,False
4420,12758,1,False
4420,14669,1,False
4420,15460,4,False
4422,7000,1,False
4422,13626,1,False
4422,14416,1,False
4423,5051,1,False
4423,5582,1,False
4423,7664,1,False
4423,12741,2,False
4425,4548,1,False
4425,4688,1,False
4425,7395,1,False
4425,8136,1,False
4425,9105,1,False
4425,9885,1,False
4425,10035,1,False
4425,10201,1,False
4425,10264,1,False
4425,10594,1,False
4425,10643,6,False
4425,10697,1,False
4425,11164,1,False
4425,11431,2,False
4425,11485,2,True
4425,11607,1,False
4425,12080,1,False
4425,13203,1,False
4425,13635,1,False
4425,13646,1,False
4425,13894,2,False
4425,13971,1,False
4425,14729,1,False
4426,5137,2,False
4426,5345,2,False
4426,6729,1,False
4426,6742,1,False
4426,6959,3,False
4426,7208,3,False
4426,7532,1,False
4426,7795,2,False
4426,8792,1,False
4426,8862,3,False
4426,9403,1,False
4426,10092,2,False
4426,10691,1,False
4426,11121,3,False
4426,11653,1,False
4426,12362,1,False
4426,12916,1,False
4426,14289,2,False
4426,15604,7,False
4427,5498,1,False
4427,12946,1,False
4428,6076,2,False
4428,6998,1,False
4428,10033,1,False
4428,10952,1,False
4429,5292,3,False
4429,5662,1,False
4429,8072,3,False
4429,12498,1,False
4430,4606,1,False
4430,5303,1,False
4430,6293,10,False
4430,7484,1,False
4430,7791,3,False
4430,7902,3,False
4430,7966,2,False
4430,9815,4,False
4430,11310,1,False
4430,11344,13,False
4430,12117,1,False
4430,12610,1,False
4430,13933,2,False
4431,7294,2,False
4431,7724,5,False
4431,8896,2,False
4432,4977,1,False
4432,5802,1,False
4432,8214,1,False
4432,10353,1,False
4432,14218,1,False
4433,5019,1,False
4433,5077,3,False
4433,5210,1,False
4433,5538,1,False
4433,6208,2,False
4433,7130,1,False
4433,8055,1,False
4433,8655,1,False
4433,9782,4,False
4433,10338,1,False
4433,10483,1,False
4433,12019,1,False
4433,13375,1,False
4433,14137,1,False
4433,14443,1,False
4433,14567,1,False
4435,9385,2,False
4435,14630,1,False
4438,5410,1,False
4438,5588,1,False
4438,6796,1,False
4438,12310,1,False
4438,12663,1,False
4438,13496,7,False
4438,14718,1,False
4438,15428,1,False
4440,4899,2,False
4440,4900,1,False
4440,5726,1,False
4440,6534,2,False
4440,6604,1,False
4440,7033,1,False
4440,7334,4,True
4440,7371,1,False
4440,8029,1,False
4440,8317,1,False
4440,8374,1,False
4440,9116,1,False
4440,9221,2,False
4440,9862,1,False
4440,9949,4,False
4440,10062,1,False
4440,11072,2,False
4440,11483,1,False
4440,12103,1,False
4440,12205,2,False
4440,13132,2,False
4440,13436,1,False
4440,13438,2,False
4440,13843,1,False
4440,14196,1,False
4440,14932,1,False
4440,15729,1,False
4441,13341,1,False
4444,7641,1,False
4445,4575,1,False
4445,6126,1,False
4445,9037,1,False
4445,9082,1,False
4445,9350,3,False
4446,5856,1,False
4446,6935,1,False
4446,7642,1,False
4446,7722,1,False
4446,10202,1,False
4446,12482,2,False
4446,14493,1,False
4446,15095,1,False
4447,6992,1,False
4447,12284,5,False
4447,15144,1,False
4448,4607,1,False
4448,4768,1,False
4448,5284,1,False
4448,5309,1,False
4448,6115,1,False
4448,7770,1,False
4448,7790,2,False
4448,8629,1,False
4448,8766,1,False
4448,9859,1,False
4448,10743,1,False
4448,11748,1,False
4448,11812,1,False
4448,11849,1,False
4448,12134,1,False
4448,12915,1,False
4448,14542,1,False
4448,14777,1,False
4448,14827,2,False
4448,15195,1,False
4448,15247,1,False
4448,15354,1,False
4449,4774,2,False
4449,4939,1,False
4449,5178,1,False
4449,9858,3,False
4449,10468,1,False
4449,10612,1,False
4449,10852,1,False
4449,10952,2,False
4449,11350,1,False
4449,11646,2,True
4449,11747,1,False
4449,11829,4,False
4449,11875,1,False
4449,11943,1,False
4449,13011,1,False
4449,13223,1,False
4449,14285,5,False
4449,14781,4,False
4449,14790,1,False
4450,5966,1,False
4450,6641,1,False
4450,6749,1,False
4450,6791,2,True
4450,6938,2,False
4450,7000,6,False
4450,7357,2,False
4450,8096,1,False
4450,8824,1,False
4450,9153,1,False
4450,9362,1,False
4450,9695,2,False
4450,10102,1,False
4450,10297,1,False
4450,10556,1,False
4450,10979,2,False
4450,11117,1,False
4450,11247,2,False
4450,12098,1,False
4450,12309,1,False
4450,12726,1,False
4450,13859,1,False
4450,14486,1,False
4451,4973,1,False
4453,5827,2,True
4453,11203,1,False
4454,4610,1,False
4454,6185,1,False
4454,6484,1,False
4454,10645,1,False
4454,11316,1,False
4455,5245,1,False
4455,9057,1,False
4455,15189,1,False
4457,7804,1,False
4457,9681,1,False
4457,12205,3,False
4457,12251,1,False
4457,12409,1,False
4457,13329,1,False
4458,13866,1,False
4458,14087,1,False
4460,11912,1,False
4461,13057,2,False
4461,13609,1,False
4462,15551,1,False
4464,4688,1,False
4464,5634,1,False
4464,9420,1,False
4464,9522,1,False
4464,10329,3,False
4464,10412,1,False
4464,10558,1,False
4464,10608,1,False
4464,10770,1,False
4464,11679,3,False
4464,11897,1,False
4464,13138,1,False
4464,13274,3,False
4464,13518,2,False
4465,5811,1,False
4466,7517,4,False
4466,11315,1,False
4466,14424,1,False
4467,5856,1,False
4467,9495,1,False
4467,11946,2,False
4468,9538,1,False
4468,10815,1,False
4469,6501,1,False
4469,7117,1,False
4469,7292,1,False
4469,8882,1,False
4469,10660,1,False
4469,10988,1,False
4469,12023,1,False
4469,12052,1,False
4469,13996,1,False
4469,14588,1,False
4470,7827,1,False
4470,15054,1,False
4470,15249,1,False
4471,4969,1,False
4471,14227,1,False
4472,8471,1,False
4472,13077,2,False
4472,14938,5,False
4472,15105,2,False
4473,5599,1,False
4473,5706,1,False
4473,6164,1,False
4473,6348,1,False
4473,6604,1,False
4473,6734,1,False
4473,6952,1,False
4473,7163,1,False
4473,7658,1,False
4473,8136,1,False
4473,8189,1,False
4473,8560,1,False
4473,8943,1,False
4473,9419,1,False
4473,9734,1,False
4473,11445,2,False
4473,11946,1,False
4473,12302,1,False
4473,12331,1,False
4473,12908,1,False
4473,13397,1,False
4473,13799,2,False
4473,14901,2,False
4473,15086,1,False
4474,4742,1,False
4474,5341,1,False
4474,5377,1,False
4474,6606,1,False
4474,6616,1,False
4474,6895,1,False
4474,7723,1,False
4474,7984,1,False
4474,9028,1,False
4474,9803,1,False
4474,10297,1,False
4474,10382,2,False
4474,12343,1,False
4474,14869,1,False
4474,14982,1,False
4476,6532,3,False
4476,9448,1,False
4476,12115,1,False
4476,12266,1,False
4476,14316,1,False
4477,5102,1,False
4477,6796,1,False
4477,9171,1,False
4477,14718,1,False
4478,5540,3,False
4478,5878,1,False
4478,6985,1,False
4478,9068,3,False
4480,5086,1,False
4480,10138,1,False
4480,11446,1,False
4481,14598,1,False
4482,5811,1,False
4482,5833,1,False
4482,6755,4,False
4482,7294,3,False
4482,8136,1,False
4482,8517,2,False
4482,8958,2,False
4482,9788,1,False
4482,10795,3,True
4482,11107,1,False
4482,11630,1,False
4482,11725,1,False
4482,12217,4,False
4482,12335,1,False
4482,13174,1,False
4482,14913,1,False
4483,5232,1,False
4483,6504,1,False
4483,6624,1,False
4483,7405,2,False
4483,7768,2,False
4483,8982,1,False
4483,9476,1,False
4483,11127,1,False
4483,14072,2,False
4483,14512,1,False
4483,15101,2,False
4485,6467,5,False
4485,9605,1,False
4485,10988,1,False
4485,15457,1,False
4486,6257,1,False
4486,6278,1,False
4487,5714,2,False
4488,4533,1,False
4488,7081,2,False
4488,7731,1,False
4488,7896,1,False
4488,9551,1,False
4488,9842,2,False
4488,15171,1,False
4488,15305,1,False
4491,5184,5,False
4491,5531,1,False
4491,5967,1,False
4491,5977,4,False
4491,6245,1,False
4491,6272,2,False
4491,6392,2,False
4491,7532,1,False
4491,7894,1,False
4491,8852,3,False
4491,9165,2,False
4491,9242,2,False
4491,10086,1,False
4491,10264,1,False
4491,11794,2,False
4491,12016,1,False
4491,12632,1,False
4491,12904,1,False
4491,13253,1,False
4491,13636,2,False
4491,13866,1,False
4491,14276,1,False
4491,14454,1,False
4491,14610,1,False
4491,14696,1,False
4491,15535,2,False
4492,6223,1,False
4492,6836,1,False
4492,7552,1,False
4492,8613,1,False
4492,11392,1,False
4492,13684,12,True
4492,13870,1,False
4492,14874,2,False
4493,7651,1,False
4493,9361,1,False
4493,10717,2,False
4494,4643,1,False
4494,5449,1,False
4494,6895,1,False
4494,7603,1,False
4494,7830,2,False
4494,9013,1,False
4494,9944,1,False
4494,10242,1,False
4494,10997,1,False
4494,11770,1,False
4494,13881,1,False
4495,6798,1,False
4495,7000,1,False
4495,7803,1,False
