id,x_soma,y_soma,z_soma,x_cm,y_cm,z_cm,degree,presynaptic_degree,postsynaptic_degree,weighted_presynaptic_degree,weighted_postsynaptic_degree,pca_1_x,pca_1_y,pca_1_z,pca_1_evr,linear_span_pca_1,n_mesh_vertices
29935016274,1602208.0,1244664.0,63360.0,1616741.5198019864,1226064.7504805822,83152.59689507297,2,0,2,0,6,0.673315487374675,-0.7351067409068411,-0.0791475453487146,0.7500502312950978,300009.9972975713,351089
3387798345,2996152.0,1324560.0,12672.0,3018039.786925321,1269575.711029616,52824.255299509845,22,8,14,9,17,0.6992219680390653,-0.7022904913416721,0.1337037964406735,0.673467730278888,647131.6005958305,1851215
37519431444,1786248.0,785912.0,97152.0,1786987.0308948087,782169.4097497521,106565.24035876512,2,0,2,0,6,0.2973167199821082,-0.5397432509856184,0.7875785618175216,0.6925758395088577,100425.63262909144,273220
5564017687,1228968.0,1633024.0,88704.0,1290681.888429683,1561641.951961025,113818.8711128109,19,9,11,15,13,0.7326581159722735,-0.6804046455443841,0.0161741590687254,0.9060014905729068,1059817.8862407538,2170033
28892914134,3080472.0,980872.0,101376.0,3112917.848843077,951964.8661148992,101767.5388340857,22,8,14,17,19,0.4564372918292946,-0.8894859531505979,-0.0219029170502788,0.7404639055713534,640521.9219818682,1260637
32820830306,2587648.0,1781328.0,160512.0,2626233.940045898,1771471.7573568304,138439.67381463764,8,1,7,1,7,-0.8378057200208915,0.542267203766112,-0.0634653859986468,0.8088185251129413,653213.2981423418,814786
5933190707,2444240.0,1637704.0,118272.0,2480699.083962322,1609926.384180063,111180.11800873769,19,10,10,16,18,0.8951622574756122,-0.4442512475221598,0.0364055197212001,0.8581599332045696,608167.38523232,531259
2989729986,1740200.0,1149816.0,46464.0,1831610.289289556,1016638.935437856,77141.9202556009,8,2,7,2,39,0.5792208978759236,-0.8116537381136134,0.0756396778814289,0.9447672351816584,1100860.3474140586,1844848
5333994311,1895360.0,1561584.0,25344.0,1898370.37593923,1559158.5701208531,50763.59771229456,2,2,1,2,1,-0.2340749445147504,0.0899555703178481,0.9680479924669064,0.6688969273405487,210403.06251929604,290313
34071026200,2165472.0,2111016.0,42273.0,2164167.9332646434,2107457.361282595,53932.617056961055,0,0,0,0,0,-0.9111342737462746,0.3913640463372739,-0.1291066165591995,0.5885128567992814,44772.87011115323,158144
4154686065,1918680.0,1308704.0,46464.0,1892052.1979907935,1329658.7825218276,72223.06699851633,10,3,7,7,8,-0.9317401016788026,0.3328975319260501,0.145050391799259,0.4941848511282254,379225.2668059508,948235
20408241268,3701032.0,926176.0,33825.0,3701630.832142542,926020.5657428332,33271.453773442074,0,0,0,0,0,-0.3532762218927398,-0.9338800133999856,0.0553536956059398,0.7588843700326735,18938.849954131525,22674
5579861349,1536544.0,1498888.0,173184.0,1520173.8264730177,1512735.880752612,121955.8871625908,8,5,3,6,4,-0.9956010939731236,0.0208233547996505,-0.0913501481903959,0.4203481223253508,301863.72520133015,458151
4726125087,2746040.0,1643568.0,29568.0,2753977.302204797,1628331.6396163355,44165.150202932775,17,7,10,9,14,-0.2642485061355052,-0.960157972966346,0.0909362081588588,0.5271326935721218,575665.1129021668,1553625
29819084477,1878912.0,1060552.0,143616.0,1857724.9120624631,1070159.0477229604,130596.2138826086,1,0,1,0,1,-0.96225776221969,0.1108875293153866,-0.248523549971191,0.5812065269750863,298062.5817166085,387961
37753178551,1698696.0,1217952.0,92928.0,1777706.450950261,1114676.5454759486,100507.6854698842,2,1,1,1,1,0.600827279756777,-0.7990465713555158,0.0230468372030992,0.9795560421064672,662603.7189576003,286079
86160444244,3075176.0,1861488.0,147840.0,3067844.503822451,1855310.564478757,155015.34776162,0,0,0,0,0,-0.7628724444854984,-0.6288395993358025,0.1502876966085627,0.805125612775444,88762.76056159474,130529
927486043,2944592.0,504248.0,21120.0,2945787.5738164093,503069.4876355469,26168.262362563888,1,0,1,0,1,-0.2922670267550051,-0.9562035243492584,-0.0159626155076689,0.7209768969639725,167883.2638709913,93570
30776513441,1071768.0,1296736.0,46464.0,1073627.5696071703,1299609.9147615083,50718.09466280628,0,0,0,0,0,0.7672553259343018,0.6413287276928615,-0.00408997081941,0.4678744532023489,24247.11765630846,106665
38964580881,2687536.0,1132200.0,97152.0,2658591.459447154,1152753.089389264,107558.52109948696,3,2,1,12,1,-0.971064919439234,0.0440157519842331,0.234724382652796,0.7982589438895384,271599.0499722036,147390
22260115218,971560.0,1375328.0,33792.0,970064.6639344684,1375160.6360601587,33055.37553347883,0,0,0,0,0,0.3171246559013659,0.9483763240945352,-0.0037816023557678,0.6100483877626433,29056.250166417565,20790
3543999741,2042520.0,1115552.0,0.0,2014029.2189236248,1143741.2755724827,20670.99910528757,2,2,0,2,0,-0.9478902092314926,-0.3184164094348861,-0.0107303982065885,0.824929131136855,324867.64932350605,148450
