i,j,weight
6741,13545,1
6742,3459,1
6742,4426,1
6742,9377,1
6742,10120,2
6742,14295,3
6743,468,4
6743,592,1
6743,2661,1
6743,4887,1
6743,7052,1
6743,7220,1
6743,8184,1
6743,8466,1
6743,9120,1
6743,12174,1
6743,12590,1
6743,13605,1
6743,15304,1
6744,7068,1
6745,1343,1
6745,12517,1
6746,1833,1
6746,2288,1
6746,2820,1
6746,6252,2
6746,6682,1
6746,6778,1
6746,9072,1
6746,9373,1
6746,9629,1
6746,10060,1
6746,10332,1
6748,313,2
6748,680,1
6748,3496,1
6748,5208,1
6748,5840,1
6748,5973,1
6748,9018,1
6748,10250,1
6748,11482,2
6748,15312,1
6749,3122,1
6749,3658,1
6749,4702,1
6749,11753,1
6750,5619,1
6750,9058,1
6751,2700,1
6752,1601,1
6752,2257,1
6752,2494,1
6752,9099,6
6754,1527,1
6754,1789,3
6754,5272,1
6754,5428,1
6754,6291,1
6754,6576,1
6754,6817,2
6754,8690,1
6754,9203,1
6754,9227,1
6754,9522,1
6754,10643,1
6754,14971,1
6755,1011,2
6755,1193,2
6755,1325,2
6755,2221,1
6755,2374,1
6755,2676,1
6755,3272,1
6755,3949,1
6755,5409,3
6755,5582,1
6755,6026,1
6755,7012,1
6755,7485,1
6755,7864,2
6755,10661,1
6755,11653,1
6755,11816,4
6755,11834,1
6755,12246,1
6755,14496,1
6755,14513,1
6755,14765,2
6755,14932,1
6755,15461,1
6756,4683,1
6756,13434,6
6757,1482,1
6757,2558,1
6757,2601,1
6757,4990,1
6757,8878,1
6757,11668,1
6757,12075,1
6757,15370,1
6759,3990,3
6760,589,3
6760,10310,1
6760,10906,1
6760,13153,1
6760,13934,3
6761,5951,1
6762,1394,1
6762,3966,2
6762,4378,1
6762,5651,1
6762,7985,1
6762,9794,3
6762,14952,1
6763,5402,1
6763,12120,1
6765,3857,1
6765,14759,1
6766,1934,2
6766,12964,1
6766,14830,1
6767,134,1
6767,3466,1
6767,4981,1
6767,6098,2
6767,7717,1
6767,11005,1
6767,12168,1
6768,2221,1
6768,12852,1
6768,13030,1
6769,1183,1
6769,5934,4
6770,847,1
6770,2979,2
6770,11769,1
6770,11808,1
6770,12610,2
6770,14020,1
6770,15380,2
6771,596,1
6771,2164,1
6771,4970,1
6771,5258,1
6771,5705,1
6771,6189,1
6771,6718,1
6771,6802,1
6771,11026,1
6771,12810,2
6771,12968,2
6771,13377,1
6771,13460,3
6771,13746,2
6771,15131,1
6771,15228,1
6771,15392,1
6772,15256,1
6773,413,1
6773,3558,1
6773,4509,1
6773,13213,3
6773,14602,1
6774,11802,1
6775,12897,1
6776,9241,1
6776,9813,1
6777,7589,1
6778,1103,1
6778,2273,1
6778,2600,1
6778,3264,1
6778,3304,1
6778,6866,1
6778,7291,1
6778,11362,1
6778,13796,1
6779,15228,2
6780,7999,1
6782,2570,1
6782,14643,1
6786,4879,2
6786,6382,5
6787,1314,1
6787,6065,1
6787,9980,1
6787,10310,1
6787,12924,2
6787,13054,1
6787,13605,1
6788,30,1
6788,507,1
6788,1193,1
6788,1425,1
6788,2069,1
6788,2667,1
6788,3132,1
6788,3212,1
6788,3320,1
6788,3384,1
6788,3724,1
6788,3761,2
6788,4059,1
6788,4973,1
6788,4985,1
6788,5302,1
6788,6761,1
6788,7542,1
6788,7743,1
6788,7802,2
6788,7924,1
6788,7976,1
6788,8030,1
6788,8061,3
6788,8854,1
6788,9074,1
6788,9749,1
6788,10009,1
6788,12091,1
6788,13604,3
6788,13952,1
6788,14640,1
6788,14669,1
6788,15554,1
6789,3326,1
6789,10455,1
6789,13411,2
6790,1202,1
6790,2054,1
6790,3491,1
6790,8287,1
6790,10959,1
6790,11092,1
6790,11182,1
6790,11212,1
6790,11505,3
6791,2056,3
6791,2630,2
6791,4450,1
6791,4647,1
6791,4963,1
6791,6467,1
6791,6796,1
6791,7822,3
6791,8123,5
6791,8900,1
6791,9125,1
6791,10057,2
6791,10556,1
6791,10744,1
6791,10893,1
6791,11148,1
6791,11688,2
6791,13605,2
6791,14198,1
6791,14416,2
6792,2295,1
6792,11733,1
6792,14868,1
6793,5284,1
6794,1402,1
6794,3609,2
6794,3962,1
6794,4083,1
6794,5312,1
6794,5380,2
6794,5805,1
6794,6255,1
6794,6263,1
6794,8843,2
6794,9514,1
6794,13356,5
6794,15223,1
6795,1902,2
6795,4005,2
6795,6492,1
6796,155,1
6796,361,1
6796,512,1
6796,573,2
6796,1026,1
6796,1312,1
6796,1711,1
6796,1724,2
6796,2260,1
6796,2360,1
6796,2748,1
6796,2924,1
6796,3159,1
6796,3216,1
6796,3364,1
6796,3825,3
6796,4438,1
6796,4477,1
6796,4835,1
6796,6007,1
6796,6016,1
6796,6895,1
6796,7662,1
6796,8403,7
6796,9443,1
6796,11026,1
6796,11563,1
6796,11763,1
6798,3011,1
6798,4495,1
6798,5645,1
6798,7632,1
6798,8258,1
6798,9678,1
6798,12788,2
6799,413,4
6799,839,1
6799,1097,1
6799,1156,1
6799,1299,1
6799,1691,1
6799,2322,1
6799,2904,1
6799,3446,1
6799,5026,1
6799,6936,2
6799,7260,1
6799,8385,1
6799,8432,1
6799,8640,1
6799,8936,5
6799,9339,1
6799,10264,1
6799,10971,1
6799,11552,1
6799,12387,1
6799,12537,1
6799,12934,1
6799,14941,2
6799,15217,1
6799,15543,1
6799,15558,1
6800,3146,21
6800,7063,12
6800,8380,1
6801,118,1
6801,592,2
6801,765,1
6801,961,2
6801,1517,4
6801,1598,2
6801,2336,1
6801,2360,1
6801,2506,2
6801,3881,1
6801,3970,1
6801,4264,2
6801,4982,1
6801,5114,2
6801,5125,2
6801,5781,3
6801,6189,1
6801,6275,1
6801,6520,1
6801,7056,2
6801,7221,1
6801,9907,1
6801,10498,1
6801,10603,1
6801,10660,1
6801,10815,1
6801,11129,3
6801,11558,1
6801,11824,1
6801,12341,1
6801,12755,2
6801,14114,1
6801,14288,1
6801,14329,1
6801,14967,1
6801,15367,1
6801,15576,1
6802,3760,4
6802,6113,1
6802,6821,1
6802,7324,1
6802,9616,1
6802,10197,1
6802,10443,1
6802,15719,2
6803,991,1
6803,1103,1
6803,1329,1
6803,1851,2
6803,2740,2
6803,3837,2
6803,5115,1
6803,6153,1
6803,6162,1
6803,7531,1
6803,7648,1
6803,7742,1
6803,8650,1
6803,8870,1
6803,8887,1
6803,9476,1
6803,10456,1
6803,11672,1
6803,12906,1
6803,13245,1
6803,13498,1
6803,13796,1
6803,15081,3
6803,15349,2
6803,15432,1
6805,2843,1
6805,8195,1
6805,11336,1
6805,11992,2
6806,4638,1
6806,15411,1
6807,1582,1
6807,2109,1
6807,2671,1
6807,2933,1
6807,4623,1
6807,5171,1
6807,6754,1
6807,7765,2
6807,9548,4
6807,10070,1
6807,12035,2
6807,12616,1
6807,14123,1
6807,14596,3
6807,14612,2
6809,1151,1
6809,2213,1
6809,2259,1
6809,2412,1
6809,3433,1
6809,5068,1
6809,5452,1
6809,5465,1
6809,8239,1
6809,9381,3
6809,9674,2
6809,10583,1
6809,10836,1
6809,13037,1
6809,14210,1
6810,13547,1
6811,537,1
6811,3277,1
6811,4140,2
6811,4234,1
6811,5051,1
6811,13093,1
6811,14767,2
6814,3126,2
6814,7406,1
6815,4023,2
6815,4133,1
6815,7552,1
6816,2457,1
6816,9721,1
6816,10621,1
6816,11203,1
6816,11248,3
6816,11268,1
6816,12149,1
6816,12512,1
6816,13398,1
6817,1832,3
6820,769,1
6821,1435,1
6822,3359,1
6823,8867,3
6825,2324,1
6825,4525,1
6825,8090,1
6825,8246,1
6825,9456,2
6826,189,1
6826,237,4
6826,1501,2
6826,1971,1
6826,2586,2
6826,2610,2
6826,3428,1
6826,3778,3
6826,6122,2
6826,6260,1
6826,6312,1
6826,7889,14
6826,8017,5
6826,9926,1
6826,9992,2
6826,10613,2
6826,10836,1
6826,10901,1
6826,11278,1
6826,13362,1
6826,14172,1
6828,4125,2
6828,13302,1
6829,810,1
6829,929,1
6829,3301,1
6829,5286,1
6829,6347,1
6829,9445,1
6830,714,1
6830,2569,1
6830,7010,1
6830,10091,1
6830,12602,1
6830,13391,1
6830,13598,1
6830,14311,1
6831,3351,3
6831,4707,2
6831,4841,2
6831,6328,1
6831,6904,3
6831,8217,4
6831,8306,1
6831,10108,1
6831,10132,1
6831,11080,1
6831,11210,2
6831,11426,2
6831,12782,1
6831,15666,2
6833,11467,1
6834,9727,1
6835,221,1
6835,445,1
6835,1696,1
6835,3189,2
6835,4650,1
6835,6449,2
6835,7014,6
6835,9120,3
6835,9703,4
6835,9744,1
6835,10939,1
6835,11175,1
6835,11970,1
6835,12706,1
6835,12924,1
6835,14506,1
6835,14602,1
6835,15167,8
6835,15315,2
6835,15431,6
6836,4958,2
6836,5938,1
6836,9108,1
6836,11150,1
6836,11731,1
6836,12061,1
6836,13693,1
6836,14874,1
6836,14946,3
6837,9309,17
6840,15567,1
6841,12764,1
6842,141,1
6842,1966,1
6842,4178,1
6842,4211,1
6842,4593,1
6842,5408,2
6842,5616,1
6842,6995,1
6842,7340,4
6842,7699,1
6842,8981,1
6842,9278,2
6842,9607,1
6842,10180,1
6842,11228,1
6842,12350,1
6842,12370,1
6842,12411,2
6842,14764,1
6845,3674,1
6845,7244,1
6845,7632,1
6845,13922,1
6845,15048,1
6848,6716,2
6848,6939,1
6849,2273,1
6849,4978,1
6849,5075,1
6849,6624,1
6849,6889,2
6849,9541,1
6849,15207,1
6849,15217,1
6852,6041,1
6852,6768,1
6852,7004,1
6852,14889,1
6853,3336,1
6853,3415,3
6853,7987,1
6853,9799,1
6854,512,1
6854,2313,1
6854,12845,1
6854,15281,3
6856,1431,1
6856,1809,1
6856,3899,1
6856,4014,1
6856,6169,1
6856,6772,1
6856,7971,1
6856,8359,1
6856,8714,1
6856,8850,1
6856,9657,1
6856,9754,1
6856,10105,2
6856,11258,1
6856,11553,1
6856,15340,3
6856,15392,1
6857,652,1
6857,801,4
6857,932,1
6857,1504,1
6857,1523,2
6857,2011,4
6857,2280,1
6857,2440,1
6857,2531,1
6857,3147,1
6857,3511,2
6857,3605,1
6857,3616,1
6857,3783,1
6857,3811,2
6857,4007,1
6857,6799,1
6857,6934,1
6857,7850,2
6857,7871,1
6857,8451,1
6857,8743,1
6857,9098,1
6857,9205,1
6857,9315,2
6857,9476,1
6857,9851,1
6857,9963,2
6857,10026,1
6857,10295,1
6857,10332,2
6857,11362,1
6857,11550,1
6857,11561,1
6857,12579,1
6857,13498,2
6857,13580,3
6857,13780,1
6857,14575,4
6857,14642,1
6857,14875,2
6857,15326,1
6857,15426,3
6858,111,1
6859,111,1
6863,1894,1
6863,2587,1
6863,5997,1
6863,6362,1
6863,8255,1
6863,8972,1
6863,11369,5
6863,11422,1
6863,11961,1
6863,14210,1
6863,15175,2
6864,13193,1
6865,7244,1
6865,7799,1
6866,991,1
6866,2570,2
6866,4020,1
6867,11228,1
6868,7889,1
6870,635,1
6871,776,1
6871,10319,1
6871,10418,2
6871,13895,1
6872,3540,1
6872,11030,1
6872,13713,3
6873,13405,1
6873,13970,2
6874,366,3
6874,436,1
6874,1874,1
6874,2656,1
6874,3353,2
6874,5377,1
6874,5845,2
6874,5966,1
6874,6627,4
6874,7680,1
6874,7978,2
6874,8184,2
6874,10102,1
6874,11247,4
6876,108,1
6876,583,1
6876,691,1
6876,1101,1
6876,1255,1
6876,1649,1
6876,1773,3
6876,2371,1
6876,3350,2
6876,3979,1
6876,5088,1
6876,5389,2
6876,7294,4
6876,7478,1
6876,8849,1
6876,9067,3
6876,9881,1
6876,10092,1
6876,10803,2
6876,11809,3
6876,13030,5
6876,13174,1
6876,13350,3
6876,14466,1
6876,14645,1
6876,15342,1
6876,15369,1
6876,15578,1
6876,15704,1
6877,2345,2
6877,5486,1
6879,12685,1
6879,13256,1
6880,2475,2
6880,7863,1
6880,12115,1
6880,12347,1
6880,12623,1
6880,12701,1
6880,13028,1
6880,13403,1
6880,14213,1
6880,14985,1
6881,4825,2
6881,5490,1
6881,10638,2
6882,14379,1
6883,6775,1
6884,3328,1
6884,14718,2
6886,3157,1
6886,11300,1
6886,11697,1
6888,660,2
6888,2684,4
6888,2752,2
6888,5661,2
6888,12117,2
6888,13738,1
6890,941,2
6890,1460,1
6890,1603,2
6890,2177,1
6890,6746,1
6890,8982,1
6890,9997,1
6890,11007,2
6890,12701,1
6890,14711,1
6890,14772,1
6891,11550,1
6891,13083,1
6893,447,1
6893,641,1
6893,1163,1
6893,3412,1
6893,3955,1
6893,4070,2
6893,6317,3
6893,6753,2
6893,8629,1
6893,10329,1
6893,10871,1
6893,11221,3
6893,12139,1
6893,14147,1
6893,14229,1
6893,15160,1
6894,867,1
6894,3384,1
6895,154,1
6895,1676,1
6895,4683,1
6895,5383,1
6895,7248,1
6895,7662,1
6895,8900,1
6895,9153,1
6895,10858,3
6895,11117,2
6895,11384,2
6895,11474,1
6895,11611,2
6895,12674,1
6895,15056,1
6895,15129,4
6896,4942,1
6896,9623,1
6896,10697,6
6896,15434,1
6900,2050,1
6900,3214,1
6900,4757,1
6900,7248,2
6900,7568,1
6900,7602,1
6900,8374,1
6900,9109,1
6900,9410,1
6900,11164,1
6900,12168,1
6900,13799,1
6901,3016,1
6901,4571,1
6901,5368,1
6901,7977,1
6901,10558,1
6901,14413,1
6901,15240,1
6903,451,1
6903,619,1
6903,1664,2
6903,1724,1
6903,2075,1
6903,3216,1
6903,3246,3
6903,3353,3
6903,3958,1
6903,4196,1
6903,4647,1
6903,4869,1
6903,5921,2
6903,6463,3
6903,6938,5
6903,7868,1
6903,9333,2
6903,10038,1
6903,10057,1
6903,10401,1
6903,10973,1
6903,14411,1
6904,212,1
6904,3992,1
6904,4227,1
6904,5019,3
6904,6742,1
6904,7015,1
6904,10568,1
6904,12353,1
6906,281,3
6906,1649,2
6906,1773,4
6906,2116,4
6906,6099,2
6906,8404,1
6906,13763,1
6908,3679,5
6908,7709,1
6909,2041,1
6909,3676,1
6909,10550,1
6909,11593,1
6909,14945,1
6909,15370,1
6910,11783,1
6910,12944,1
6911,12320,1
6912,1681,2
6912,2001,2
6912,4683,1
6912,5044,1
6912,7292,3
6912,9794,1
6912,14152,1
6912,14322,1
6912,14495,1
6912,14952,1
6914,5683,2
6914,9122,2
6914,14224,1
6916,6447,1
6919,2951,1
6919,3511,5
6919,5623,1
6919,6298,1
6919,6367,1
6919,8785,11
6919,10984,1
6919,14575,1
6920,1812,1
6920,3308,1
6920,3866,1
6921,4378,2
6921,15672,1
6922,2619,2
6922,7970,1
6922,9658,5
6922,10716,1
6922,12418,1
6922,12741,4
6922,12844,1
6923,395,1
6923,5577,1
6923,7003,2
6923,8115,1
6923,10343,1
6924,2704,2
6924,8172,2
6924,10624,1
6924,11610,8
6925,8151,1
6925,11821,1
6927,702,4
6927,2750,1
6927,3983,1
6927,7776,1
6927,13213,3
6928,12367,1
6929,2946,1
6929,3246,1
6929,3264,1
6929,3498,1
6929,3559,1
6929,3806,1
6929,5312,1
6929,5839,1
6929,6350,1
6929,7060,1
6929,7357,7
6929,9305,1
6929,9331,1
6929,11611,1
6929,12422,1
6929,12855,1
6929,13005,1
6929,14432,1
6929,15123,1
6929,15365,1
6930,4900,2
6930,13132,1
6930,13804,3
6931,330,1
6931,577,2
6931,1028,1
6931,1322,1
6931,1833,1
6931,2885,1
6931,2946,2
6931,3015,2
6931,3264,1
6931,3368,1
6931,3498,1
6931,3806,1
6931,3872,1
6931,5466,1
6931,5794,1
6931,5845,1
6931,6025,1
6931,6078,3
6931,6175,2
6931,6929,1
6931,7147,2
6931,7579,1
6931,7603,3
6931,7945,1
6931,7984,1
6931,8143,1
6931,8591,1
6931,8660,1
6931,8720,1
6931,9144,1
6931,9205,3
6931,9300,1
6931,9561,1
6931,9803,1
6931,9948,1
6931,10297,1
6931,10473,1
6931,10540,1
6931,10744,1
6931,11076,1
6931,11792,1
6931,12068,1
6931,12492,3
6931,13190,1
6931,13486,1
6931,13881,3
6931,13950,2
6931,14190,1
6931,14442,1
6931,15077,2
6931,15252,1
6932,12142,2
6933,10074,1
6933,12588,1
6934,2273,1
6934,9514,1
6934,9779,1
6934,10473,1
6934,11311,1
6934,11792,1
6934,13936,1
6934,15588,1
6934,15686,1
6935,854,1
6935,1591,1
6935,1735,1
6935,1863,1
6935,2612,1
6935,4446,1
6935,5080,1
6935,5697,1
6935,5802,1
6935,6623,1
6935,6734,1
6935,7698,1
6935,8390,1
6935,8560,1
6935,9601,1
6935,10202,1
6935,10728,1
6935,12599,1
6935,13130,1
6935,13618,1
6935,15273,1
6935,15625,1
6936,102,1
6936,1097,1
6936,2415,5
6936,2899,1
6936,2950,1
6936,4585,1
6936,5870,1
6936,7436,1
6936,8169,1
6936,9760,1
6936,9865,1
6936,12278,1
6936,12388,1
6936,13489,1
6936,14239,1
6937,1336,1
6937,2414,2
6937,2924,1
6937,4610,1
6937,10601,1
6938,34,2
6938,757,4
6938,971,1
6938,1539,1
6938,1700,1
6938,2075,1
6938,3324,1
6938,3353,1
6938,3671,1
6938,5270,2
6938,5366,1
6938,5383,1
6938,5899,1
6938,6895,3
6938,9354,1
6938,9364,1
6938,10061,2
6938,12951,1
6938,14494,1
6938,15295,1
6938,15574,1
6939,1801,1
6939,2541,1
6939,5477,4
6939,7587,1
6939,10469,1
6939,12485,1
6940,3461,1
6940,4023,1
6940,10714,1
6940,10905,1
6940,11297,1
6942,8476,1
6942,12446,1
6944,2222,2
6944,3881,1
6944,5173,1
6944,13710,1
6945,9140,1
6946,7480,5
6946,8049,1
6946,8574,2
6946,14225,3
6950,5874,2
6950,8475,1
6950,9071,1
6950,14295,1
6952,776,1
6952,999,1
6952,4473,1
6952,4899,1
6952,5460,1
6952,7461,1
6952,7743,1
6952,8135,2
6952,9555,1
6952,11144,1
6952,11602,1
6952,13692,2
6952,13818,1
6952,13895,1
6952,13990,1
6952,14247,5
6953,2403,2
6953,10551,1
6953,11556,1
6955,4163,1
6955,13889,1
6955,14130,1
6958,398,1
6958,7973,1
6958,8514,1
6959,4035,1
6959,4426,3
6959,5599,1
6959,7864,1
6959,10579,2
6959,11300,1
6959,11775,1
6960,138,1
6960,1096,1
6960,1400,1
6960,1680,1
6960,2421,1
6960,2774,1
6960,3638,1
6960,3819,1
6960,4037,1
6960,4420,1
6960,4900,1
6960,5878,1
6960,5943,2
6960,7022,1
6960,7238,1
6960,7688,1
6960,8114,1
6960,8354,2
6960,9407,1
6960,10822,2
6960,12253,1
6960,13138,1
6960,13183,1
6960,14767,1
6961,5288,3
6961,7271,1
6961,7470,1
6961,7794,1
6961,12139,1
6961,14672,1
6961,15247,1
6962,13558,1
6963,6556,1
6963,7555,3
6963,8800,4
6963,14551,1
6966,9616,1
6967,2411,1
6967,2978,1
6967,4071,1
6967,10744,1
6967,13605,1
6969,11482,1
6970,8347,1
6970,11282,1
6972,598,1
6972,2962,1
6972,9206,3
6972,12858,1
6972,14348,2
6973,261,1
6973,3281,1
6974,1195,1
6974,1499,1
6974,2146,4
6974,3175,1
6974,3318,1
6974,3441,1
6974,4773,1
6974,5277,1
6974,6477,2
6974,6823,2
6974,8625,2
6975,1059,5
6975,1322,1
6975,2056,1
6975,4866,1
6975,5466,1
6975,7746,1
6975,8123,1
6975,10556,5
6975,12397,1
6975,12679,1
6975,13574,9
6976,863,1
6976,6063,2
6976,7351,3
6976,9695,1
6976,10310,1
6976,10327,1
6976,11214,2
6976,14540,1
6976,15012,3
6976,15047,1
6977,9941,1
6977,13833,1
6978,7657,1
6979,1922,1
6979,6842,1
6979,8814,3
6979,10928,1
6980,5874,1
6980,7205,1
6980,8792,1
6980,12231,1
6981,1497,1
6982,7773,1
6982,11708,1
6983,987,2
6983,5426,8
6983,7498,1
6983,7621,1
6983,8273,1
6983,9907,1
6983,10317,1
6983,11553,1
6983,12295,1
6983,13217,4
6983,15367,1
6984,6416,1
6984,11398,1
6984,13001,1
6985,838,2
6985,2598,2
6985,3277,1
6985,3722,1
6985,4478,1
6985,7382,4
6985,7630,1
6985,8436,1
6985,8777,1
6985,10192,1
6985,10238,1
6985,12227,1
6985,13180,2
6986,1370,1
6986,2164,1
6986,2945,2
6986,4641,1
6986,6402,1
6986,9362,2
6986,13446,1
6986,13448,1
6987,6522,3
6987,7902,1
6987,8423,1
6987,11808,1
6987,12762,1
6987,13542,1
6987,14149,2
6988,3237,2
6988,4516,2
6988,5171,2
6988,6528,1
6988,7319,1
6988,9173,1
6988,11630,1
6988,12234,1
6988,15070,1
6988,15128,1
6989,2704,1
6989,14025,1
6989,14064,1
6990,3225,1
6990,3974,2
6990,6283,1
6990,12949,1
6991,14098,1
6992,380,1
6992,405,1
6992,5086,1
6992,6738,2
6992,6751,1
6992,10468,1
6992,11189,1
6992,13799,1
6992,15216,1
6992,15636,1
6993,128,1
6993,598,1
6993,665,1
6993,1540,1
6993,1632,1
6993,3194,1
6993,3410,1
6993,5839,1
6995,3788,1
6995,5658,1
6995,6283,2
6995,9956,1
6995,13674,2
6995,15352,1
6996,1582,1
6996,1670,1
6996,2774,1
6996,2836,1
6996,4768,1
6996,4775,1
6996,9768,4
6996,9939,1
6997,4808,2
6998,4428,1
6998,6028,3
6998,6148,1
6998,8203,2
6998,11717,1
6998,11852,2
6998,12838,1
6998,13001,1
6998,13052,2
6998,14781,1
6999,10022,1
6999,13228,2
7000,781,1
7000,3792,1
7000,4422,1
7000,4742,12
7000,5341,1
7000,5383,1
7000,7870,1
7000,10858,1
7000,11763,2
7000,12343,1
7000,12406,1
7000,13002,1
7000,13233,1
7000,13859,1
7000,15131,1
7001,240,1
7001,310,1
7001,624,1
7001,2559,1
7001,3911,1
7001,4120,1
7001,4917,1
7001,6817,1
7001,6985,3
7001,9227,1
7003,2420,1
7003,3220,1
7003,5423,1
7003,8458,3
7003,12330,1
7003,15596,1
7004,1215,2
7004,7678,2
7004,12110,1
7005,3609,1
7005,3806,1
7005,13054,1
7005,13869,1
7005,14602,1
7006,4156,2
7006,12125,1
7007,6204,1
7007,7839,2
7007,9504,1
7007,9827,1
7007,12101,1
7007,13161,1
7010,8035,1
7010,9496,1
7010,9925,1
7010,10479,1
7010,14818,1
7010,14951,4
7011,951,4
7011,1305,1
7011,1567,1
7011,1741,2
7011,4178,1
7011,5408,1
7011,5534,1
7011,7546,2
7011,7660,2
7011,8360,1
7011,8814,3
7011,8972,2
7011,9226,1
7011,9838,1
7011,12273,1
7011,13009,4
7011,13694,1
7011,15549,3
7012,14111,1
7014,4083,1
7014,13500,1
7015,287,6
7015,1638,1
7015,2319,1
7015,6104,2
7016,892,1
7016,4826,1
7016,10551,1
7016,12553,1
7016,13156,4
7017,537,1
7017,6487,1
7017,10258,2
7017,11974,1
7017,12045,1
7017,12741,1
7017,14448,1
7018,505,1
7018,2414,1
7018,11077,1
7018,13233,1
7019,12,1
7019,801,3
7019,925,1
7019,1771,6
7019,2596,1
7019,2946,2
7019,3435,2
7019,3616,2
7019,4510,1
7019,4866,5
7019,5543,1
7019,6187,2
7019,6470,1
7019,6934,3
7019,7060,3
7019,8743,1
7019,8887,1
7019,9751,1
7019,9963,2
7019,10355,1
7019,10465,1
7019,10691,1
7019,11123,1
7019,11339,1
7019,11468,1
7019,12729,1
7019,12769,1
7019,12906,1
7019,13580,1
7019,13881,1
7019,15052,1
7019,15517,2
7019,15618,1
7020,353,3
7020,6776,2
7020,10559,1
7020,14685,1
7022,1814,2
7023,671,1
7023,3308,1
7023,7309,1
7023,7490,1
7023,9637,2
7023,10042,1
7023,10141,2
7023,11673,2
7023,11796,1
7023,14097,1
7023,14504,1
7023,15305,1
7023,15567,1
7025,476,1
7025,2331,1
7025,5690,1
7025,11701,1
7026,434,3
7026,801,1
7026,1299,4
7026,1771,2
7026,2160,1
7026,2280,1
7026,2596,1
7026,2621,1
7026,3304,1
7026,3410,1
7026,3450,1
7026,3616,7
7026,3854,1
7026,4608,1
7026,4659,1
7026,5017,1
7026,5026,1
7026,5075,1
7026,5912,7
7026,6614,1
7026,6743,1
7026,6934,1
7026,7007,1
7026,7266,2
7026,7567,1
7026,7850,1
7026,8068,1
7026,8528,2
7026,8702,2
7026,8857,1
7026,9098,4
7026,9818,1
7026,9888,1
7026,9963,1
7026,10102,1
7026,10128,1
7026,10332,1
7026,11458,1
7026,13079,1
7026,13580,3
7026,13695,1
7026,13819,3
7026,14792,1
7026,15167,1
7026,15252,1
7026,15314,1
7026,15517,2
7029,2230,1
7029,2450,1
7029,3574,1
7029,4741,4
7029,9071,1
7029,12590,1
7029,13800,2
7029,13834,1
7031,1270,1
7031,4200,1
7031,4784,1
7031,5143,1
7031,5259,1
7031,6754,1
7031,7743,1
7031,7802,1
7031,7939,1
7031,8243,1
7031,9328,1
7031,11149,1
7031,11378,1
7031,12211,1
7031,12375,1
7031,13206,4
7031,13349,1
7031,14755,1
7031,14832,1
7031,15403,1
7034,2663,1
7034,4242,1
7034,5494,1
7034,10283,2
7034,14062,1
7035,15248,1
7036,2324,2
7036,4835,2
7036,5645,2
7037,1156,4
7037,3139,1
7037,3851,1
7037,4851,1
7037,5945,2
7037,6442,1
7037,6614,1
7037,7100,1
7037,8572,1
7037,8887,2
7037,9720,1
7037,10241,1
7037,10470,1
7037,10627,2
7037,11341,2
7037,12068,1
7037,13079,2
7037,13190,1
7037,13513,1
7037,13580,2
7037,14602,1
7037,14835,1
7037,14875,2
7037,15242,3
7037,15252,1
7038,3157,1
7041,11489,2
7041,15318,1
7042,9551,3
7042,15364,2
7043,9552,1
7047,148,1
7047,1714,1
7047,2950,2
7047,3147,1
7047,3183,1
7047,4007,13
7047,4026,1
7047,6470,1
7047,8743,2
7047,8883,1
7047,11461,3
7047,12197,1
7047,13881,1
7047,14875,1
7047,15432,1
7047,15618,1
7048,241,1
7049,2420,1
7049,14152,1
7050,4787,1
7050,8812,1
7050,9418,1
7050,13642,1
7051,1139,1
7051,3940,1
7052,2885,1
7052,4683,1
7052,5082,1
7052,13846,1
7053,1836,1
7053,4951,1
7053,5290,1
7053,6730,1
7053,8409,1
7053,9435,1
7053,15013,1
7053,15281,1
7054,8409,1
7054,14524,1
7055,2724,1
7055,3808,4
7055,9850,1
7055,13064,1
7055,13099,3
7056,3869,1
7056,15131,1
7059,1713,1
7060,748,2
7060,1153,1
7060,1264,1
7060,1728,1
7060,2531,1
7060,3139,2
7060,4362,1
7060,4535,1
7060,5991,1
7060,6187,1
7060,6473,1
7060,8279,1
7060,8385,2
7060,8640,1
7060,8887,1
7060,8919,2
7060,9687,1
7060,10060,1
7060,10295,1
7060,10433,1
7060,10954,1
7060,11242,1
7060,11362,1
7060,12011,1
7060,12819,1
7060,13161,1
7060,13781,1
7060,14367,1
7060,15439,1
7061,426,2
7062,2753,1
7062,7699,1
7062,10587,2
7062,13102,1
7062,13549,1
7062,13825,1
7063,139,1
7063,2766,1
7063,8156,2
7063,13598,1
7063,13939,1
7064,2402,1
7064,3997,1
7064,5781,3
7064,6974,1
7064,10681,1
7064,11343,1
7064,12089,1
7064,14702,2
7064,15424,1
7065,1680,1
7065,4722,1
7065,4730,4
7065,9328,1
7065,10258,3
7065,11438,1
7067,3185,1
7067,12822,1
7068,1921,3
7068,2884,1
7068,3365,1
7068,6744,5
7068,7552,5
7068,9593,1
7068,10044,1
7068,10799,1
7069,7961,1
7070,69,1
7070,307,2
7070,986,1
7070,1000,1
7070,1171,1
7070,1986,1
7070,5869,3
7070,6009,3
7070,7720,2
7070,7804,1
7070,8330,3
7070,8589,2
7070,9950,1
7070,10337,1
7070,10871,1
7070,11948,1
7070,14705,1
7071,98,1
7071,3085,1
7071,3375,1
7071,4940,2
7071,5439,1
7071,8031,1
7071,9280,1
7071,9714,1
7071,10011,1
7071,10678,1
7071,10861,3
7071,13013,1
7071,14761,1
